repayment_id,loan_id,payment_date,amount_paid,payment_mode,created_at,updated_at,source_system
RP00038758,LN00002766,2017-02-26,68649.84,AUTO DEBIT,2026-08-03 12:23:34.050361,,Loan Management System
RP00038759,LN00002766,2017-03-26,68649.84,NEFT,2026-08-03 12:23:34.050361,,Loan Management System
RP00038760,LN00002766,2017-04-26,68649.84,IMPS,2026-08-03 12:23:34.050361,,Loan Management System
RP00038761,LN00002766,2017-05-26,68649.84,IMPS,2026-08-03 12:23:34.050361,,Loan Management System
RP00038762,LN00002766,2017-06-26,68649.84,CHEQUE,2026-08-03 12:23:34.050361,,Loan Management System
RP00038763,LN00002766,2017-07-26,68649.84,NET BANKING,2026-08-03 12:23:34.050361,,Loan Management System
RP00038764,LN00002766,2017-08-26,70068.25,CHEQUE,2026-08-03 12:23:34.050361,,Loan Management System
RP00038765,LN00002766,2017-09-26,68649.84,IMPS,2026-08-03 12:23:34.050361,,Loan Management System
RP00038766,LN00002766,2017-10-26,68649.84,CHEQUE,2026-08-03 12:23:34.050361,,Loan Management System
RP00038767,LN00002766,2017-11-26,68649.84,NEFT,2026-08-03 12:23:34.050361,,Loan Management System
RP00038768,LN00002766,2017-12-26,68649.84,CHEQUE,2026-08-03 12:23:34.050361,,Loan Management System
RP00038769,LN00002766,2018-01-26,68649.84,NEFT,2026-08-03 12:23:34.050361,,Loan Management System
RP00038770,LN00002766,2018-02-26,68649.84,AUTO DEBIT,2026-08-03 12:23:34.050361,,Loan Management System
RP00038771,LN00002766,2018-03-26,68649.84,MOBILE BANKING,2026-08-03 12:23:34.050361,,Loan Management System
RP00038772,LN00002766,2018-04-26,43090.69,RTGS,2026-08-03 12:23:34.050361,,Loan Management System
RP00038773,LN00002766,2018-05-26,68649.84,NEFT,2026-08-03 12:23:34.050361,,Loan Management System
RP00038774,LN00002766,2018-06-26,68649.84,AUTO DEBIT,2026-08-03 12:23:34.050361,,Loan Management System
RP00038775,LN00002766,2018-07-26,68649.84,CASH,2026-08-03 12:23:34.050361,,Loan Management System
RP00038776,LN00002766,2018-08-26,71385.16,AUTO DEBIT,2026-08-03 12:23:34.050361,,Loan Management System
RP00038777,LN00002766,2018-09-26,68649.84,CHEQUE,2026-08-03 12:23:34.050361,,Loan Management System
RP00038778,LN00002766,2018-10-26,68649.84,NET BANKING,2026-08-03 12:23:34.050361,,Loan Management System
RP00038779,LN00002766,2018-11-26,68649.84,CASH,2026-08-03 12:23:34.050361,,Loan Management System
RP00038780,LN00002766,2018-12-26,68649.84,RTGS,2026-08-03 12:23:34.050361,,Loan Management System
RP00038781,LN00002766,2019-01-26,36894.38,CHEQUE,2026-08-03 12:23:34.050361,,Loan Management System
RP00038782,LN00002766,2019-02-26,68649.84,RTGS,2026-08-03 12:23:34.050361,,Loan Management System
RP00038783,LN00002766,2019-03-26,68649.84,NEFT,2026-08-03 12:23:34.050361,,Loan Management System
RP00038784,LN00002766,2019-04-26,68649.84,NEFT,2026-08-03 12:23:34.050361,,Loan Management System
RP00038785,LN00002766,2019-05-26,68649.84,UPI,2026-08-03 12:23:34.050361,,Loan Management System
RP00038786,LN00002766,2019-06-26,68649.84,CASH,2026-08-03 12:23:34.050361,,Loan Management System
RP00038787,LN00002766,2019-07-26,71952.95,CHEQUE,2026-08-03 12:23:34.050361,,Loan Management System
RP00038788,LN00002766,2019-08-26,68649.84,NEFT,2026-08-03 12:23:34.050361,,Loan Management System
RP00038789,LN00002766,2019-09-26,68649.84,CASH,2026-08-03 12:23:34.050361,,Loan Management System
RP00038790,LN00002766,2019-10-26,68649.84,CASH,2026-08-03 12:23:34.050361,,Loan Management System
RP00038791,LN00002766,2019-11-26,68649.84,CASH,2026-08-03 12:23:34.050361,,Loan Management System
RP00038792,LN00002766,2019-12-26,68649.84,RTGS,2026-08-03 12:23:34.050361,,Loan Management System
RP00038793,LN00002766,2020-01-26,68649.84,UPI,2026-08-03 12:23:34.050361,,Loan Management System
RP00038794,LN00002766,2020-02-26,70536.66,AUTO DEBIT,2026-08-03 12:23:34.050361,,Loan Management System
RP00038795,LN00002766,2020-03-26,68649.84,AUTO DEBIT,2026-08-03 12:23:34.050361,,Loan Management System
RP00038796,LN00002766,2020-04-26,68649.84,AUTO DEBIT,2026-08-03 12:23:34.050361,,Loan Management System
RP00038797,LN00002766,2020-05-26,68649.84,UPI,2026-08-03 12:23:34.050361,,Loan Management System
RP00038798,LN00002766,2020-06-26,68649.84,NET BANKING,2026-08-03 12:23:34.050361,,Loan Management System
RP00038799,LN00002766,2020-07-26,68649.84,MOBILE BANKING,2026-08-03 12:23:34.050361,,Loan Management System
RP00038800,LN00002766,2020-08-26,68649.84,IMPS,2026-08-03 12:23:34.050361,,Loan Management System
RP00038801,LN00002766,2020-09-26,68649.84,UPI,2026-08-03 12:23:34.050361,,Loan Management System
RP00038802,LN00002766,2020-10-26,68649.84,MOBILE BANKING,2026-08-03 12:23:34.050361,,Loan Management System
RP00038803,LN00002766,2020-11-26,68649.84,CHEQUE,2026-08-03 12:23:34.050361,,Loan Management System
RP00038804,LN00002766,2020-12-26,68649.84,AUTO DEBIT,2026-08-03 12:23:34.050361,,Loan Management System
RP00038805,LN00002766,2021-01-26,41116.68,IMPS,2026-08-03 12:23:34.050361,,Loan Management System
RP00038806,LN00002766,2021-02-26,68649.84,CHEQUE,2026-08-03 12:23:34.050361,,Loan Management System
RP00038807,LN00002766,2021-03-26,72073.23,UPI,2026-08-03 12:23:34.050361,,Loan Management System
RP00038808,LN00002766,2021-04-26,68649.84,IMPS,2026-08-03 12:23:34.050361,,Loan Management System
RP00038809,LN00002766,2021-05-26,68649.84,RTGS,2026-08-03 12:23:34.050361,,Loan Management System
RP00038810,LN00002766,2021-06-26,68649.84,NET BANKING,2026-08-03 12:23:34.050361,,Loan Management System
RP00038811,LN00002766,2021-07-26,68649.84,CHEQUE,2026-08-03 12:23:34.050361,,Loan Management System
RP00038812,LN00002766,2021-08-26,68649.84,RTGS,2026-08-03 12:23:34.050361,,Loan Management System
RP00038813,LN00002766,2021-09-26,68649.84,NEFT,2026-08-03 12:23:34.050361,,Loan Management System
RP00038814,LN00002766,2021-10-26,34555.71,NEFT,2026-08-03 12:23:34.050361,,Loan Management System
RP00038815,LN00002766,2021-11-26,68649.84,CASH,2026-08-03 12:23:34.050361,,Loan Management System
RP00038816,LN00002766,2021-12-26,68649.84,IMPS,2026-08-03 12:23:34.050361,,Loan Management System
RP00038817,LN00002766,2022-01-26,68649.84,CASH,2026-08-03 12:23:34.050361,,Loan Management System
RP00038818,LN00002766,2022-02-26,68649.84,AUTO DEBIT,2026-08-03 12:23:34.050361,,Loan Management System
RP00038819,LN00002766,2022-03-26,70241.34,MOBILE BANKING,2026-08-03 12:23:34.050361,,Loan Management System
RP00038820,LN00002766,2022-04-26,71844.99,AUTO DEBIT,2026-08-03 12:23:34.050361,,Loan Management System
RP00038821,LN00002766,2022-05-26,43803.13,UPI,2026-08-03 12:23:34.050361,,Loan Management System
RP00038822,LN00002766,2022-06-26,68649.84,RTGS,2026-08-03 12:23:34.050361,,Loan Management System
RP00038823,LN00002766,2022-07-26,68649.84,RTGS,2026-08-03 12:23:34.050361,,Loan Management System
RP00038824,LN00002766,2022-08-26,68649.84,CASH,2026-08-03 12:23:34.050361,,Loan Management System
RP00038825,LN00002766,2022-09-26,68649.84,UPI,2026-08-03 12:23:34.050361,,Loan Management System
RP00038826,LN00002766,2022-10-26,68649.84,IMPS,2026-08-03 12:23:34.050361,,Loan Management System
RP00038827,LN00002766,2022-11-26,68649.84,NEFT,2026-08-03 12:23:34.050361,,Loan Management System
RP00038828,LN00002766,2022-12-26,68649.84,UPI,2026-08-03 12:23:34.050361,,Loan Management System
RP00038829,LN00002766,2023-01-26,68649.84,AUTO DEBIT,2026-08-03 12:23:34.050361,,Loan Management System
RP00038830,LN00002766,2023-02-26,68649.84,AUTO DEBIT,2026-08-03 12:23:34.050361,,Loan Management System
RP00038831,LN00002766,2023-03-26,68649.84,MOBILE BANKING,2026-08-03 12:23:34.050361,,Loan Management System
RP00038832,LN00002766,2023-04-26,68649.84,IMPS,2026-08-03 12:23:34.050361,,Loan Management System
RP00038833,LN00002766,2023-05-26,35553.33,UPI,2026-08-03 12:23:34.050361,,Loan Management System
RP00038834,LN00002766,2023-06-26,68649.84,IMPS,2026-08-03 12:23:34.050361,,Loan Management System
RP00038835,LN00002766,2023-07-26,68649.84,IMPS,2026-08-03 12:23:34.050361,,Loan Management System
RP00038836,LN00002766,2023-08-26,68649.84,CHEQUE,2026-08-03 12:23:34.050361,,Loan Management System
RP00038837,LN00002766,2023-09-26,68649.84,RTGS,2026-08-03 12:23:34.050361,,Loan Management System
RP00038838,LN00002766,2023-10-26,55578.48,NEFT,2026-08-03 12:23:34.050361,,Loan Management System
RP00038839,LN00002766,2023-11-26,70553.71,UPI,2026-08-03 12:23:34.050361,,Loan Management System
RP00038840,LN00002766,2023-12-26,68649.84,MOBILE BANKING,2026-08-03 12:23:34.050361,,Loan Management System
RP00038841,LN00002766,2024-01-26,68649.84,MOBILE BANKING,2026-08-03 12:23:34.050361,,Loan Management System
RP00038842,LN00002766,2024-02-26,68649.84,RTGS,2026-08-03 12:23:34.050361,,Loan Management System
RP00038843,LN00002766,2024-03-26,68649.84,RTGS,2026-08-03 12:23:34.050361,,Loan Management System
RP00038844,LN00002766,2024-04-26,68649.84,AUTO DEBIT,2026-08-03 12:23:34.050361,,Loan Management System
RP00038845,LN00002766,2024-05-26,68649.84,IMPS,2026-08-03 12:23:34.050361,,Loan Management System
RP00038846,LN00002766,2024-06-26,68649.84,IMPS,2026-08-03 12:23:34.050361,,Loan Management System
RP00038847,LN00002766,2024-07-26,68649.84,NEFT,2026-08-03 12:23:34.050361,,Loan Management System
RP00038848,LN00002766,2024-08-26,68649.84,IMPS,2026-08-03 12:23:34.050361,,Loan Management System
RP00038849,LN00002766,2024-09-26,68649.84,MOBILE BANKING,2026-08-03 12:23:34.050361,,Loan Management System
RP00038850,LN00002766,2024-10-26,68649.84,MOBILE BANKING,2026-08-03 12:23:34.050361,,Loan Management System
