application_id,customer_id,loan_id,application_date,requested_amount,approval_status,created_at,updated_at,source_system
APP00000634,CUST00000893,,2024-05-29,374666.91,Rejected,2026-08-03 11:22:39.940830,,Loan Management System
APP00000635,CUST00003073,LN00000182,2011-09-07,2916484.29,Approved,2026-08-03 11:22:39.940830,,Loan Management System
APP00000636,CUST00004381,LN00000283,2011-08-17,602712.38,Approved,2026-08-03 11:22:39.940830,,Loan Management System
APP00000637,CUST00002137,,2016-09-21,241530.03,Rejected,2026-08-03 11:22:39.940830,,Loan Management System
APP00000638,CUST00000916,LN00001017,2025-09-13,1652611.35,Approved,2026-08-03 11:22:39.940830,,Loan Management System
APP00000639,CUST00001698,,2023-11-19,680648.8,Rejected,2026-08-03 11:22:39.940830,,Loan Management System
APP00000640,CUST00002855,LN00000385,2023-10-17,1483518.87,Approved,2026-08-03 11:22:39.940830,,Loan Management System
APP00000641,CUST00001487,LN00000293,2012-08-17,2358001.11,Approved,2026-08-03 11:22:39.940830,,Loan Management System
APP00000642,CUST00002328,LN00000876,2021-07-22,1692219.91,Approved,2026-08-03 11:22:39.940830,,Loan Management System
APP00000643,CUST00003146,LN00000317,2018-09-20,2039819.3,Approved,2026-08-03 11:22:39.940830,,Loan Management System
APP00000644,CUST00003327,,2023-05-16,19120378.65,Cancelled,2026-08-03 11:22:39.940830,,Loan Management System
APP00000645,CUST00002947,LN00000719,2016-10-04,4027296.23,Approved,2026-08-03 11:22:39.940830,,Loan Management System
APP00000646,CUST00003474,LN00001261,2012-02-12,3096999.99,Approved,2026-08-03 11:22:39.940830,,Loan Management System
APP00000647,CUST00001980,LN00001322,2013-06-03,7259033.21,Approved,2026-08-03 11:22:39.940830,,Loan Management System
APP00000648,CUST00001561,,2019-07-03,9554325.61,Rejected,2026-08-03 11:22:39.942358,,Loan Management System
APP00000649,CUST00002701,LN00001260,2021-09-03,2407308.24,Approved,2026-08-03 11:22:39.942358,,Loan Management System
APP00000650,CUST00004163,,2014-04-21,9538299.87,Rejected,2026-08-03 11:22:39.942358,,Loan Management System
APP00000651,CUST00003967,LN00000146,2015-09-21,440371.02,Approved,2026-08-03 11:22:39.942358,,Loan Management System
APP00000652,CUST00001990,,2023-04-05,3902536.41,Rejected,2026-08-03 11:22:39.942358,,Loan Management System
APP00000653,CUST00001894,LN00002143,2023-12-04,4197158.09,Approved,2026-08-03 11:22:39.942358,,Loan Management System
APP00000654,CUST00000013,LN00000958,2023-04-02,10923096.78,Approved,2026-08-03 11:22:39.942358,,Loan Management System
APP00000655,CUST00001393,LN00001582,2021-03-24,8260884.91,Approved,2026-08-03 11:22:39.942358,,Loan Management System
APP00000656,CUST00003785,LN00001369,2013-06-05,1372839.86,Approved,2026-08-03 11:22:39.942358,,Loan Management System
APP00000657,CUST00001063,LN00000058,2016-01-05,9349563.18,Approved,2026-08-03 11:22:39.942358,,Loan Management System
APP00000658,CUST00003326,LN00001286,2020-05-29,2887287.28,Approved,2026-08-03 11:22:39.942358,,Loan Management System
APP00000659,CUST00000797,LN00000031,2018-08-11,5713697.91,Approved,2026-08-03 11:22:39.942358,,Loan Management System
APP00000660,CUST00004593,LN00001409,2023-10-30,1106633.08,Approved,2026-08-03 11:22:39.942358,,Loan Management System
APP00000661,CUST00001548,,2013-11-09,1645711.36,Rejected,2026-08-03 11:22:39.943390,,Loan Management System
APP00000662,CUST00001560,LN00001992,2014-08-18,1181900.32,Approved,2026-08-03 11:22:39.943390,,Loan Management System
APP00000663,CUST00004277,LN00000021,2015-06-01,147230.21,Approved,2026-08-03 11:22:39.943390,,Loan Management System
APP00000664,CUST00001233,LN00001933,2013-08-13,2993566.79,Approved,2026-08-03 11:22:39.943390,,Loan Management System
APP00000665,CUST00002350,LN00001970,2024-08-19,6909753.17,Approved,2026-08-03 11:22:39.943390,,Loan Management System
APP00000666,CUST00002236,LN00002161,2024-08-30,1893519.64,Approved,2026-08-03 11:22:39.943390,,Loan Management System
APP00000667,CUST00002150,LN00002230,2025-10-10,1855359.09,Approved,2026-08-03 11:22:39.943390,,Loan Management System
APP00000668,CUST00003860,,2023-07-12,1737881.26,Pending,2026-08-03 11:22:39.943390,,Loan Management System
APP00000669,CUST00004649,LN00002328,2020-09-30,823003.04,Approved,2026-08-03 11:22:39.943390,,Loan Management System
APP00000670,CUST00000776,LN00000402,2020-02-04,1822952.07,Approved,2026-08-03 11:22:39.943390,,Loan Management System
APP00000671,CUST00001955,LN00002429,2012-12-13,1903191.25,Approved,2026-08-03 11:22:39.943390,,Loan Management System
APP00000672,CUST00004913,LN00001857,2019-10-26,10912028.95,Approved,2026-08-03 11:22:39.943390,,Loan Management System
APP00000673,CUST00003069,LN00002251,2024-08-29,2226996.59,Approved,2026-08-03 11:22:39.943390,,Loan Management System
APP00000674,CUST00000698,LN00000281,2021-08-02,2051673.69,Approved,2026-08-03 11:22:39.943390,,Loan Management System
APP00000675,CUST00000926,LN00001309,2019-11-13,915777.53,Approved,2026-08-03 11:22:39.943390,,Loan Management System
APP00000676,CUST00000420,LN00001694,2013-05-27,1732328.25,Approved,2026-08-03 11:22:39.943390,,Loan Management System
APP00000677,CUST00001926,,2019-03-09,6705950.22,Rejected,2026-08-03 11:22:39.944389,,Loan Management System
APP00000678,CUST00001217,LN00000928,2013-07-03,541805.67,Approved,2026-08-03 11:22:39.944389,,Loan Management System
APP00000679,CUST00003035,LN00000434,2022-11-28,15796355.9,Approved,2026-08-03 11:22:39.944389,,Loan Management System
APP00000680,CUST00001084,LN00001102,2019-09-04,552386.67,Approved,2026-08-03 11:22:39.944389,,Loan Management System
APP00000681,CUST00003718,LN00000785,2026-03-25,4412721.26,Approved,2026-08-03 11:22:39.944389,,Loan Management System
APP00000682,CUST00001524,,2013-06-30,2315588.02,Rejected,2026-08-03 11:22:39.944389,,Loan Management System
APP00000683,CUST00001786,LN00001622,2022-02-15,10395194.49,Approved,2026-08-03 11:22:39.944389,,Loan Management System
APP00000684,CUST00002912,LN00000784,2024-03-20,1822876.8,Approved,2026-08-03 11:22:39.944389,,Loan Management System
APP00000685,CUST00000536,,2020-03-08,333943.06,Pending,2026-08-03 11:22:39.944389,,Loan Management System
APP00000686,CUST00003415,LN00001718,2019-11-08,1071837.63,Approved,2026-08-03 11:22:39.944389,,Loan Management System
APP00000687,CUST00002726,,2021-04-30,2586948.48,Rejected,2026-08-03 11:22:39.945389,,Loan Management System
APP00000688,CUST00002776,LN00002110,2019-05-22,2980066.52,Approved,2026-08-03 11:22:39.945389,,Loan Management System
APP00000689,CUST00001444,LN00000093,2017-08-30,1521482.62,Approved,2026-08-03 11:22:39.945389,,Loan Management System
APP00000690,CUST00004031,LN00001671,2018-03-22,2090791.85,Approved,2026-08-03 11:22:39.945389,,Loan Management System
APP00000691,CUST00003005,,2017-03-02,6236195.59,Rejected,2026-08-03 11:22:39.945389,,Loan Management System
APP00000692,CUST00000264,LN00000880,2012-12-25,6371646.68,Approved,2026-08-03 11:22:39.945389,,Loan Management System
APP00000693,CUST00002853,LN00000161,2013-01-28,1184889.96,Approved,2026-08-03 11:22:39.945389,,Loan Management System
APP00000694,CUST00002259,LN00002109,2021-12-17,5582191.97,Approved,2026-08-03 11:22:39.945389,,Loan Management System
APP00000695,CUST00003428,LN00000224,2021-08-29,1896890.99,Approved,2026-08-03 11:22:39.945389,,Loan Management System
APP00000696,CUST00000433,,2023-10-13,841964.03,Rejected,2026-08-03 11:22:39.945389,,Loan Management System
APP00000697,CUST00004713,,2021-07-04,18723458.17,Rejected,2026-08-03 11:22:39.946392,,Loan Management System
APP00000698,CUST00000539,LN00000244,2020-08-11,5051185.42,Approved,2026-08-03 11:22:39.946392,,Loan Management System
APP00000699,CUST00001980,,2013-02-18,2292092.89,Pending,2026-08-03 11:22:39.946392,,Loan Management System
APP00000700,CUST00003941,LN00000056,2017-05-28,303923.27,Approved,2026-08-03 11:22:39.946392,,Loan Management System
APP00000701,CUST00000973,LN00000305,2019-07-31,3364612.47,Approved,2026-08-03 11:22:39.946392,,Loan Management System
APP00000702,CUST00004737,LN00000251,2014-03-30,1964594.11,Approved,2026-08-03 11:22:39.946392,,Loan Management System
APP00000703,CUST00002765,LN00001264,2017-01-08,1290028.99,Approved,2026-08-03 11:22:39.946392,,Loan Management System
APP00000704,CUST00001955,LN00002452,2019-02-02,4639087.81,Approved,2026-08-03 11:22:39.946392,,Loan Management System
APP00000705,CUST00004814,LN00001384,2019-08-03,1080372.92,Approved,2026-08-03 11:22:39.946392,,Loan Management System
APP00000706,CUST00002057,LN00001378,2020-03-10,229579.68,Approved,2026-08-03 11:22:39.946392,,Loan Management System
APP00000707,CUST00000477,LN00000995,2023-07-29,236048.38,Approved,2026-08-03 11:22:39.946392,,Loan Management System
APP00000708,CUST00003617,,2021-03-07,2571107.16,Rejected,2026-08-03 11:22:39.947367,,Loan Management System
APP00000709,CUST00001758,LN00000216,2014-01-14,8985392.14,Approved,2026-08-03 11:22:39.947367,,Loan Management System
APP00000710,CUST00004606,,2021-02-03,1236839.48,Pending,2026-08-03 11:22:39.947367,,Loan Management System
APP00000711,CUST00001593,LN00002219,2022-08-17,2948820.39,Approved,2026-08-03 11:22:39.947367,,Loan Management System
APP00000712,CUST00004092,,2023-01-12,243770.75,Rejected,2026-08-03 11:22:39.947367,,Loan Management System
APP00000713,CUST00002224,LN00000800,2016-03-04,2927160.74,Approved,2026-08-03 11:22:39.947367,,Loan Management System
APP00000714,CUST00001920,LN00002103,2013-05-20,643876.9,Approved,2026-08-03 11:22:39.947367,,Loan Management System
APP00000715,CUST00000785,LN00001488,2020-08-07,298666.7,Approved,2026-08-03 11:22:39.947367,,Loan Management System
APP00000716,CUST00000044,LN00001939,2018-09-06,2210830.5,Approved,2026-08-03 11:22:39.947367,,Loan Management System
APP00000717,CUST00002127,LN00001176,2019-02-02,1661706.75,Approved,2026-08-03 11:22:39.947367,,Loan Management System
APP00000718,CUST00001087,LN00002014,2023-10-02,3895043.18,Approved,2026-08-03 11:22:39.947367,,Loan Management System
APP00000719,CUST00001029,LN00001247,2019-01-16,714920.6,Approved,2026-08-03 11:22:39.947367,,Loan Management System
APP00000720,CUST00003637,LN00000488,2016-01-28,1506743.31,Approved,2026-08-03 11:22:39.947367,,Loan Management System
APP00000721,CUST00003345,LN00001751,2025-12-24,4121279.17,Approved,2026-08-03 11:22:39.947367,,Loan Management System
APP00000722,CUST00003593,LN00000875,2018-03-29,7485160.87,Approved,2026-08-03 11:22:39.947367,,Loan Management System
APP00000723,CUST00001670,,2017-06-12,788520.42,Pending,2026-08-03 11:22:39.948366,,Loan Management System
APP00000724,CUST00003285,LN00000676,2022-12-15,2513330.16,Approved,2026-08-03 11:22:39.948366,,Loan Management System
APP00000725,CUST00003122,LN00001016,2015-09-27,2425689.01,Approved,2026-08-03 11:22:39.948366,,Loan Management System
APP00000726,CUST00004818,LN00001574,2017-12-22,2521846.07,Approved,2026-08-03 11:22:39.948366,,Loan Management System
APP00000727,CUST00002106,LN00002015,2016-12-13,2220033.63,Approved,2026-08-03 11:22:39.948366,,Loan Management System
APP00000728,CUST00001401,,2019-08-14,1955836.96,Rejected,2026-08-03 11:22:39.948366,,Loan Management System
APP00000729,CUST00003232,,2012-02-16,2398868.87,Rejected,2026-08-03 11:22:39.948366,,Loan Management System
APP00000730,CUST00002814,,2016-06-20,3421081.38,Rejected,2026-08-03 11:22:39.949392,,Loan Management System
APP00000731,CUST00000647,,2018-07-17,5682211.26,Pending,2026-08-03 11:22:39.949392,,Loan Management System
APP00000732,CUST00004213,,2014-08-25,2164040.61,Rejected,2026-08-03 11:22:39.949392,,Loan Management System
APP00000733,CUST00000915,,2024-09-01,2861083.01,Rejected,2026-08-03 11:22:39.949392,,Loan Management System
APP00000734,CUST00004127,,2013-11-21,7875170.22,Rejected,2026-08-03 11:22:39.950387,,Loan Management System
APP00000735,CUST00001995,LN00000690,2024-11-23,1676364.28,Approved,2026-08-03 11:22:39.950387,,Loan Management System
APP00000736,CUST00003241,LN00000605,2024-09-02,4595826.19,Approved,2026-08-03 11:22:39.950387,,Loan Management System
APP00000737,CUST00002525,LN00001501,2022-04-06,4792491.26,Approved,2026-08-03 11:22:39.950387,,Loan Management System
APP00000738,CUST00001989,LN00001031,2026-01-05,1934760.99,Approved,2026-08-03 11:22:39.950387,,Loan Management System
APP00000739,CUST00004574,,2026-05-19,126233.46,Rejected,2026-08-03 11:22:39.950387,,Loan Management System
APP00000740,CUST00002197,LN00001817,2017-01-08,2121591.07,Approved,2026-08-03 11:22:39.950387,,Loan Management System
APP00000741,CUST00003828,LN00000680,2021-03-16,2307158.56,Approved,2026-08-03 11:22:39.950387,,Loan Management System
APP00000742,CUST00003252,,2012-12-13,734879.14,Rejected,2026-08-03 11:22:39.950387,,Loan Management System
APP00000743,CUST00001086,LN00001690,2018-01-16,213972.31,Approved,2026-08-03 11:22:39.950387,,Loan Management System
APP00000744,CUST00002526,,2013-11-06,1722724.11,Rejected,2026-08-03 11:22:39.951385,,Loan Management System
APP00000745,CUST00002132,,2022-09-14,10375568.99,Cancelled,2026-08-03 11:22:39.951385,,Loan Management System
APP00000746,CUST00003859,,2026-03-22,2201768.11,Rejected,2026-08-03 11:22:39.951385,,Loan Management System
APP00000747,CUST00004805,LN00000627,2024-11-20,11284891.55,Approved,2026-08-03 11:22:39.952371,,Loan Management System
APP00000748,CUST00004341,LN00001846,2016-07-30,4909822.51,Approved,2026-08-03 11:22:39.952371,,Loan Management System
APP00000749,CUST00002426,LN00000276,2017-03-20,3792588.49,Approved,2026-08-03 11:22:39.952371,,Loan Management System
APP00000750,CUST00000158,,2020-09-22,1715778.49,Rejected,2026-08-03 11:22:39.952371,,Loan Management System
APP00000751,CUST00001498,LN00002374,2017-10-12,1438079.6,Approved,2026-08-03 11:22:39.952371,,Loan Management System
APP00000752,CUST00002775,,2020-08-01,2405301.8,Cancelled,2026-08-03 11:22:39.952901,,Loan Management System
APP00000753,CUST00001582,,2013-10-02,697770.31,Rejected,2026-08-03 11:22:39.952901,,Loan Management System
APP00000754,CUST00004525,LN00002073,2013-09-03,2361323.66,Approved,2026-08-03 11:22:39.952901,,Loan Management System
APP00000755,CUST00000408,,2025-10-15,8217969.91,Rejected,2026-08-03 11:22:39.952901,,Loan Management System
APP00000756,CUST00004982,LN00001113,2016-06-16,8802635.56,Approved,2026-08-03 11:22:39.952901,,Loan Management System
APP00000757,CUST00001795,LN00000139,2019-12-02,389580.94,Approved,2026-08-03 11:22:39.952901,,Loan Management System
APP00000758,CUST00001119,,2016-08-29,1981459.82,Rejected,2026-08-03 11:22:39.953927,,Loan Management System
APP00000759,CUST00003465,LN00001864,2014-01-22,19524989.54,Approved,2026-08-03 11:22:39.953927,,Loan Management System
APP00000760,CUST00000409,LN00001651,2014-05-12,1731312.28,Approved,2026-08-03 11:22:39.953927,,Loan Management System
APP00000761,CUST00002800,,2018-10-20,240135.45,Pending,2026-08-03 11:22:39.953927,,Loan Management System
APP00000762,CUST00004164,,2020-08-20,8093464.97,Rejected,2026-08-03 11:22:39.953927,,Loan Management System
APP00000763,CUST00003883,,2018-01-14,2479267.27,Rejected,2026-08-03 11:22:39.953927,,Loan Management System
APP00000764,CUST00000854,LN00000201,2023-09-21,7786275.5,Approved,2026-08-03 11:22:39.953927,,Loan Management System
APP00000765,CUST00003439,LN00001537,2012-10-29,709894.77,Approved,2026-08-03 11:22:39.953927,,Loan Management System
APP00000766,CUST00000633,LN00002387,2025-06-08,2511271.82,Approved,2026-08-03 11:22:39.953927,,Loan Management System
APP00000767,CUST00001280,LN00000255,2021-10-30,504203.88,Approved,2026-08-03 11:22:39.954930,,Loan Management System
APP00000768,CUST00001032,LN00002446,2023-04-21,109727.69,Approved,2026-08-03 11:22:39.954930,,Loan Management System
APP00000769,CUST00001133,LN00000643,2020-08-24,983801.18,Approved,2026-08-03 11:22:39.954930,,Loan Management System
APP00000770,CUST00004937,LN00000455,2015-02-06,2017880.35,Approved,2026-08-03 11:22:39.954930,,Loan Management System
APP00000771,CUST00003443,LN00000546,2015-09-10,7556366.45,Approved,2026-08-03 11:22:39.954930,,Loan Management System
APP00000772,CUST00001470,LN00000173,2012-07-03,3232806.25,Approved,2026-08-03 11:22:39.954930,,Loan Management System
APP00000773,CUST00004325,LN00000426,2018-08-28,1042844.19,Approved,2026-08-03 11:22:39.954930,,Loan Management System
APP00000774,CUST00001080,,2022-01-17,2374907.33,Rejected,2026-08-03 11:22:39.954930,,Loan Management System
APP00000775,CUST00002339,LN00002268,2023-09-26,2145140.68,Approved,2026-08-03 11:22:39.954930,,Loan Management System
APP00000776,CUST00003763,,2015-09-06,2568697.1,Pending,2026-08-03 11:22:39.954930,,Loan Management System
APP00000777,CUST00002959,,2015-02-03,440079.65,Cancelled,2026-08-03 11:22:39.955938,,Loan Management System
APP00000778,CUST00002516,LN00000587,2014-10-31,7782257.56,Approved,2026-08-03 11:22:39.955938,,Loan Management System
APP00000779,CUST00001485,,2013-04-20,4759553.46,Cancelled,2026-08-03 11:22:39.955938,,Loan Management System
APP00000780,CUST00001057,,2021-09-09,1369827.67,Rejected,2026-08-03 11:22:39.955938,,Loan Management System
APP00000781,CUST00000627,,2012-02-27,355971.32,Rejected,2026-08-03 11:22:39.955938,,Loan Management System
APP00000782,CUST00003202,,2019-03-08,340262.59,Rejected,2026-08-03 11:22:39.956926,,Loan Management System
APP00000783,CUST00003074,LN00001420,2019-10-26,5576066.01,Approved,2026-08-03 11:22:39.956926,,Loan Management System
APP00000784,CUST00003316,,2023-01-07,1947390.0,Pending,2026-08-03 11:22:39.956926,,Loan Management System
APP00000785,CUST00000904,,2023-07-21,45084.26,Pending,2026-08-03 11:22:39.956926,,Loan Management System
APP00000786,CUST00002746,LN00002484,2020-07-18,4306683.62,Approved,2026-08-03 11:22:39.956926,,Loan Management System
APP00000787,CUST00000622,LN00001291,2021-06-10,3138051.36,Approved,2026-08-03 11:22:39.956926,,Loan Management System
APP00000788,CUST00002064,LN00002132,2014-04-16,2476916.41,Approved,2026-08-03 11:22:39.956926,,Loan Management System
APP00000789,CUST00003060,,2018-06-06,1162055.77,Pending,2026-08-03 11:22:39.957928,,Loan Management System
APP00000790,CUST00004522,LN00001211,2016-06-08,836583.38,Approved,2026-08-03 11:22:39.957928,,Loan Management System
APP00000791,CUST00003878,LN00000178,2020-06-24,16165927.65,Approved,2026-08-03 11:22:39.957928,,Loan Management System
APP00000792,CUST00003036,LN00000474,2011-09-10,13030567.83,Approved,2026-08-03 11:22:39.957928,,Loan Management System
APP00000793,CUST00003378,LN00001263,2023-12-21,1430249.95,Approved,2026-08-03 11:22:39.957928,,Loan Management System
APP00000794,CUST00003405,,2024-06-02,12740823.31,Cancelled,2026-08-03 11:22:39.957928,,Loan Management System
APP00000795,CUST00003313,LN00000986,2018-07-30,508881.03,Approved,2026-08-03 11:22:39.957928,,Loan Management System
APP00000796,CUST00003252,,2013-12-20,3591625.27,Rejected,2026-08-03 11:22:39.957928,,Loan Management System
APP00000797,CUST00002802,LN00000974,2012-04-02,7090872.99,Approved,2026-08-03 11:22:39.957928,,Loan Management System
APP00000798,CUST00000950,,2016-07-04,1861205.82,Rejected,2026-08-03 11:22:39.958929,,Loan Management System
APP00000799,CUST00004280,LN00001633,2023-12-09,2885622.43,Approved,2026-08-03 11:22:39.958929,,Loan Management System
APP00000800,CUST00003225,LN00000839,2019-09-06,1077885.93,Approved,2026-08-03 11:22:39.958929,,Loan Management System
APP00000801,CUST00003329,,2017-01-04,1091519.18,Pending,2026-08-03 11:22:39.958929,,Loan Management System
APP00000802,CUST00003517,,2021-05-30,1185211.89,Cancelled,2026-08-03 11:22:39.958929,,Loan Management System
APP00000803,CUST00002628,,2021-10-04,557294.59,Pending,2026-08-03 11:22:39.958929,,Loan Management System
APP00000804,CUST00002954,LN00001210,2015-06-11,1118508.18,Approved,2026-08-03 11:22:39.958929,,Loan Management System
APP00000805,CUST00002680,LN00000865,2025-01-24,3179735.98,Approved,2026-08-03 11:22:39.958929,,Loan Management System
APP00000806,CUST00004290,LN00000435,2023-09-07,1296016.23,Approved,2026-08-03 11:22:39.959929,,Loan Management System
APP00000807,CUST00003204,,2026-06-29,3595314.78,Rejected,2026-08-03 11:22:39.959929,,Loan Management System
APP00000808,CUST00003676,LN00001223,2022-02-03,304087.61,Approved,2026-08-03 11:22:39.959929,,Loan Management System
APP00000809,CUST00000716,LN00001560,2014-04-01,3214314.93,Approved,2026-08-03 11:22:39.959929,,Loan Management System
APP00000810,CUST00004068,,2015-05-07,1435245.86,Rejected,2026-08-03 11:22:39.959929,,Loan Management System
APP00000811,CUST00003912,,2018-08-15,2040291.89,Rejected,2026-08-03 11:22:39.959929,,Loan Management System
APP00000812,CUST00001078,LN00001875,2021-08-30,1145450.79,Approved,2026-08-03 11:22:39.959929,,Loan Management System
APP00000813,CUST00001919,LN00000344,2015-09-28,4950866.65,Approved,2026-08-03 11:22:39.959929,,Loan Management System
APP00000814,CUST00003048,LN00002152,2014-10-15,1964158.1,Approved,2026-08-03 11:22:39.959929,,Loan Management System
APP00000815,CUST00003618,LN00000854,2015-04-27,179865.86,Approved,2026-08-03 11:22:39.959929,,Loan Management System
APP00000816,CUST00002524,LN00000357,2011-10-29,849476.14,Approved,2026-08-03 11:22:39.960911,,Loan Management System
APP00000817,CUST00001600,,2026-07-21,514295.37,Rejected,2026-08-03 11:22:39.960911,,Loan Management System
APP00000818,CUST00000666,,2024-02-04,1370051.11,Rejected,2026-08-03 11:22:39.960911,,Loan Management System
APP00000819,CUST00003890,LN00001808,2026-03-17,526036.76,Approved,2026-08-03 11:22:39.960911,,Loan Management System
APP00000820,CUST00000642,,2022-03-27,953577.48,Rejected,2026-08-03 11:22:39.960911,,Loan Management System
APP00000821,CUST00002767,,2023-02-18,891978.85,Rejected,2026-08-03 11:22:39.960911,,Loan Management System
APP00000822,CUST00000144,,2018-11-08,930906.2,Pending,2026-08-03 11:22:39.960911,,Loan Management System
APP00000823,CUST00001852,LN00001065,2016-07-27,828158.68,Approved,2026-08-03 11:22:39.960911,,Loan Management System
APP00000824,CUST00000308,,2020-01-07,14452072.36,Rejected,2026-08-03 11:22:39.962437,,Loan Management System
APP00000825,CUST00002367,LN00000332,2026-02-04,5927980.33,Approved,2026-08-03 11:22:39.962437,,Loan Management System
APP00000826,CUST00003412,LN00002177,2022-03-09,988064.52,Approved,2026-08-03 11:22:39.962437,,Loan Management System
APP00000827,CUST00001210,LN00000234,2012-07-03,570345.59,Approved,2026-08-03 11:22:39.962437,,Loan Management System
APP00000828,CUST00003614,LN00000601,2017-02-22,1384304.34,Approved,2026-08-03 11:22:39.962437,,Loan Management System
APP00000829,CUST00002917,LN00001276,2024-07-06,464460.74,Approved,2026-08-03 11:22:39.962437,,Loan Management System
APP00000830,CUST00004704,LN00001729,2023-05-18,397570.21,Approved,2026-08-03 11:22:39.962437,,Loan Management System
APP00000831,CUST00001874,,2018-07-13,2903182.01,Rejected,2026-08-03 11:22:39.962437,,Loan Management System
APP00000832,CUST00000608,LN00000275,2012-07-17,10234374.61,Approved,2026-08-03 11:22:39.962437,,Loan Management System
APP00000833,CUST00003657,,2016-09-08,890388.91,Rejected,2026-08-03 11:22:39.962437,,Loan Management System
APP00000834,CUST00001522,LN00000258,2020-09-10,2288030.16,Approved,2026-08-03 11:22:39.962437,,Loan Management System
APP00000835,CUST00002545,LN00002115,2018-11-23,2365741.14,Approved,2026-08-03 11:22:39.962437,,Loan Management System
APP00000836,CUST00001168,,2024-06-02,1779804.79,Rejected,2026-08-03 11:22:39.963442,,Loan Management System
APP00000837,CUST00002686,LN00001924,2025-05-16,8528922.31,Approved,2026-08-03 11:22:39.963442,,Loan Management System
APP00000838,CUST00003363,LN00000351,2020-11-26,1395167.66,Approved,2026-08-03 11:22:39.963442,,Loan Management System
APP00000839,CUST00002048,LN00000502,2025-11-16,2253953.38,Approved,2026-08-03 11:22:39.963442,,Loan Management System
APP00000840,CUST00004602,,2026-01-13,10034435.87,Pending,2026-08-03 11:22:39.963442,,Loan Management System
APP00000841,CUST00002844,,2015-06-03,2214942.91,Rejected,2026-08-03 11:22:39.963442,,Loan Management System
APP00000842,CUST00004571,LN00000094,2014-04-07,2123409.91,Approved,2026-08-03 11:22:39.963442,,Loan Management System
APP00000843,CUST00001155,LN00001187,2024-01-19,7245312.28,Approved,2026-08-03 11:22:39.963442,,Loan Management System
APP00000844,CUST00004845,LN00002076,2023-07-06,12610049.88,Approved,2026-08-03 11:22:39.963442,,Loan Management System
APP00000845,CUST00001418,LN00000623,2021-07-30,1021036.4,Approved,2026-08-03 11:22:39.963442,,Loan Management System
APP00000846,CUST00004309,LN00001316,2012-03-12,988903.83,Approved,2026-08-03 11:22:39.963442,,Loan Management System
APP00000847,CUST00002838,LN00002364,2019-03-04,575136.0,Approved,2026-08-03 11:22:39.963442,,Loan Management System
APP00000848,CUST00002915,,2018-09-03,2418954.34,Pending,2026-08-03 11:22:39.964465,,Loan Management System
APP00000849,CUST00000892,LN00000524,2013-06-21,1532048.21,Approved,2026-08-03 11:22:39.964465,,Loan Management System
APP00000850,CUST00002898,,2020-08-08,227974.45,Rejected,2026-08-03 11:22:39.964465,,Loan Management System
APP00000851,CUST00004683,LN00001803,2015-09-20,8071476.74,Approved,2026-08-03 11:22:39.964465,,Loan Management System
APP00000852,CUST00000585,LN00001594,2023-03-12,9295638.87,Approved,2026-08-03 11:22:39.964465,,Loan Management System
APP00000853,CUST00002167,LN00001340,2019-12-18,3168707.6,Approved,2026-08-03 11:22:39.964465,,Loan Management System
APP00000854,CUST00001034,,2015-12-04,1437027.41,Cancelled,2026-08-03 11:22:39.964465,,Loan Management System
APP00000855,CUST00002856,,2015-01-17,716985.51,Rejected,2026-08-03 11:22:39.965449,,Loan Management System
APP00000856,CUST00000434,LN00000737,2023-09-23,6516342.04,Approved,2026-08-03 11:22:39.965449,,Loan Management System
APP00000857,CUST00004052,,2022-08-03,2356023.16,Rejected,2026-08-03 11:22:39.965449,,Loan Management System
APP00000858,CUST00000919,,2012-12-06,84474.12,Rejected,2026-08-03 11:22:39.965449,,Loan Management System
APP00000859,CUST00004883,LN00000624,2018-12-06,2098739.83,Approved,2026-08-03 11:22:39.965449,,Loan Management System
APP00000860,CUST00000245,LN00001936,2026-05-19,3861162.82,Approved,2026-08-03 11:22:39.965449,,Loan Management System
APP00000861,CUST00004311,LN00000476,2025-05-05,1113767.47,Approved,2026-08-03 11:22:39.965449,,Loan Management System
APP00000862,CUST00003621,LN00000288,2015-06-16,947974.68,Approved,2026-08-03 11:22:39.965449,,Loan Management System
APP00000863,CUST00004615,LN00002313,2015-02-12,1422945.93,Approved,2026-08-03 11:22:39.965449,,Loan Management System
APP00000864,CUST00002395,LN00001570,2019-03-16,12204847.11,Approved,2026-08-03 11:22:39.965449,,Loan Management System
APP00000865,CUST00004712,LN00001124,2012-06-01,196835.16,Approved,2026-08-03 11:22:39.965449,,Loan Management System
APP00000866,CUST00001573,LN00001332,2019-05-18,3409854.03,Approved,2026-08-03 11:22:39.965449,,Loan Management System
APP00000867,CUST00002853,LN00002273,2014-02-18,1510603.46,Approved,2026-08-03 11:22:39.965449,,Loan Management System
APP00000868,CUST00003488,LN00001181,2018-11-15,249983.36,Approved,2026-08-03 11:22:39.965449,,Loan Management System
APP00000869,CUST00002123,LN00000068,2016-05-31,2184238.69,Approved,2026-08-03 11:22:39.965449,,Loan Management System
APP00000870,CUST00004552,LN00001160,2021-01-04,6823242.92,Approved,2026-08-03 11:22:39.965449,,Loan Management System
APP00000871,CUST00002769,LN00001096,2024-06-08,683083.25,Approved,2026-08-03 11:22:39.966453,,Loan Management System
