application_id,customer_id,loan_id,application_date,requested_amount,approval_status,created_at,updated_at,source_system
APP00004239,CUST00005781,LN00002741,2020-11-18,881212.04,Approved,2026-08-03 12:15:32.603933,,Loan Management System
APP00004240,CUST00005840,LN00002569,2012-10-11,3581684.38,Approved,2026-08-03 12:15:32.603933,,Loan Management System
APP00004241,CUST00005995,LN00002527,2015-10-24,3096959.52,Approved,2026-08-03 12:15:32.603933,,Loan Management System
APP00004242,CUST00005742,LN00002715,2017-08-24,9457886.62,Approved,2026-08-03 12:15:32.603933,,Loan Management System
APP00004243,CUST00005740,,2019-03-30,2021712.32,Rejected,2026-08-03 12:15:32.603933,,Loan Management System
APP00004244,CUST00005349,LN00002734,2020-09-02,7949841.48,Approved,2026-08-03 12:15:32.603933,,Loan Management System
APP00004245,CUST00005242,,2024-11-04,8078904.77,Rejected,2026-08-03 12:15:32.603933,,Loan Management System
APP00004246,CUST00005224,LN00002507,2019-01-21,1016726.94,Approved,2026-08-03 12:15:32.603933,,Loan Management System
APP00004247,CUST00005447,,2022-04-14,1978455.45,Rejected,2026-08-03 12:15:32.603933,,Loan Management System
APP00004248,CUST00005515,LN00002658,2013-01-08,1677100.73,Approved,2026-08-03 12:15:32.603933,,Loan Management System
APP00004249,CUST00005425,,2015-11-27,2240761.69,Pending,2026-08-03 12:15:32.604933,,Loan Management System
APP00004250,CUST00005413,LN00002649,2026-03-12,362368.84,Approved,2026-08-03 12:15:32.604933,,Loan Management System
APP00004251,CUST00005752,LN00002750,2014-03-26,16551929.45,Approved,2026-08-03 12:15:32.604933,,Loan Management System
APP00004252,CUST00005630,,2019-01-04,3983387.56,Rejected,2026-08-03 12:15:32.604933,,Loan Management System
APP00004253,CUST00005882,LN00002655,2023-07-14,803750.92,Approved,2026-08-03 12:15:32.604933,,Loan Management System
APP00004254,CUST00005927,LN00002701,2020-05-31,4152062.13,Approved,2026-08-03 12:15:32.604933,,Loan Management System
APP00004255,CUST00005798,LN00002599,2026-04-16,1404942.22,Approved,2026-08-03 12:15:32.604933,,Loan Management System
APP00004256,CUST00005849,LN00002638,2019-11-22,351130.71,Approved,2026-08-03 12:15:32.604933,,Loan Management System
APP00004257,CUST00005719,LN00002742,2017-11-18,4362680.03,Approved,2026-08-03 12:15:32.604933,,Loan Management System
APP00004258,CUST00005923,LN00002668,2023-10-09,6159660.25,Approved,2026-08-03 12:15:32.604933,,Loan Management System
APP00004259,CUST00005075,,2019-12-27,336985.87,Pending,2026-08-03 12:15:32.604933,,Loan Management System
APP00004260,CUST00005710,,2016-06-04,1695433.92,Cancelled,2026-08-03 12:15:32.604933,,Loan Management System
APP00004261,CUST00005799,LN00002686,2023-03-11,1644061.87,Approved,2026-08-03 12:15:32.604933,,Loan Management System
APP00004262,CUST00005398,LN00002562,2016-12-18,3039591.73,Approved,2026-08-03 12:15:32.604933,,Loan Management System
APP00004263,CUST00005702,,2024-01-26,688472.85,Cancelled,2026-08-03 12:15:32.604933,,Loan Management System
APP00004264,CUST00005242,,2024-12-24,1287562.99,Pending,2026-08-03 12:15:32.605935,,Loan Management System
APP00004265,CUST00005670,,2026-01-15,2578405.0,Rejected,2026-08-03 12:15:32.605935,,Loan Management System
APP00004266,CUST00005323,LN00002532,2026-02-16,2051587.4,Approved,2026-08-03 12:15:32.605935,,Loan Management System
APP00004267,CUST00005469,LN00002572,2011-09-15,495599.97,Approved,2026-08-03 12:15:32.605935,,Loan Management System
APP00004268,CUST00005532,,2026-04-07,18959822.55,Rejected,2026-08-03 12:15:32.605935,,Loan Management System
APP00004269,CUST00005068,LN00002735,2021-03-24,1489924.12,Approved,2026-08-03 12:15:32.605935,,Loan Management System
APP00004270,CUST00005224,LN00002615,2013-10-11,594292.24,Approved,2026-08-03 12:15:32.605935,,Loan Management System
APP00004271,CUST00005501,,2025-10-07,2888133.9,Rejected,2026-08-03 12:15:32.605935,,Loan Management System
APP00004272,CUST00005320,LN00002651,2013-12-16,6737541.35,Approved,2026-08-03 12:15:32.605935,,Loan Management System
APP00004273,CUST00005254,LN00002525,2023-05-13,7170675.76,Approved,2026-08-03 12:15:32.605935,,Loan Management System
APP00004274,CUST00005400,,2022-06-11,1096093.62,Rejected,2026-08-03 12:15:32.606935,,Loan Management System
APP00004275,CUST00005829,LN00002729,2016-03-31,1815512.59,Approved,2026-08-03 12:15:32.606935,,Loan Management System
APP00004276,CUST00005520,,2016-09-14,2251588.7,Rejected,2026-08-03 12:15:32.606935,,Loan Management System
APP00004277,CUST00005562,LN00002721,2024-01-06,907277.93,Approved,2026-08-03 12:15:32.606935,,Loan Management System
APP00004278,CUST00005842,LN00002524,2022-01-26,3189993.19,Approved,2026-08-03 12:15:32.606935,,Loan Management System
APP00004279,CUST00005693,LN00002733,2024-10-10,8631195.12,Approved,2026-08-03 12:15:32.606935,,Loan Management System
APP00004280,CUST00005591,LN00002616,2013-02-19,12579686.95,Approved,2026-08-03 12:15:32.606935,,Loan Management System
APP00004281,CUST00005945,LN00002635,2014-03-13,8202887.2,Approved,2026-08-03 12:15:32.606935,,Loan Management System
APP00004282,CUST00005805,LN00002660,2020-05-01,4238404.26,Approved,2026-08-03 12:15:32.606935,,Loan Management System
APP00004283,CUST00005155,,2012-08-06,107422.02,Rejected,2026-08-03 12:15:32.606935,,Loan Management System
APP00004284,CUST00005519,LN00002617,2016-03-07,5224638.33,Approved,2026-08-03 12:15:32.606935,,Loan Management System
APP00004285,CUST00005754,,2014-06-13,3194918.28,Rejected,2026-08-03 12:15:32.606935,,Loan Management System
APP00004286,CUST00005893,,2016-05-24,13757416.57,Pending,2026-08-03 12:15:32.606935,,Loan Management System
APP00004287,CUST00005906,LN00002676,2016-06-07,4249016.66,Approved,2026-08-03 12:15:32.606935,,Loan Management System
APP00004288,CUST00005835,,2021-11-01,357574.52,Pending,2026-08-03 12:15:32.607937,,Loan Management System
APP00004289,CUST00005897,,2025-09-19,1431394.01,Rejected,2026-08-03 12:15:32.607937,,Loan Management System
APP00004290,CUST00005735,LN00002590,2015-07-14,6486422.11,Approved,2026-08-03 12:15:32.607937,,Loan Management System
APP00004291,CUST00005029,,2024-01-04,7609637.69,Pending,2026-08-03 12:15:32.607937,,Loan Management System
APP00004292,CUST00005425,LN00002593,2017-07-29,962855.36,Approved,2026-08-03 12:15:32.607937,,Loan Management System
APP00004293,CUST00005042,,2022-12-06,2362228.28,Rejected,2026-08-03 12:15:32.607937,,Loan Management System
APP00004294,CUST00005068,LN00002579,2020-08-02,836812.36,Approved,2026-08-03 12:15:32.607937,,Loan Management System
APP00004295,CUST00005813,,2016-10-25,12071664.67,Rejected,2026-08-03 12:15:32.608952,,Loan Management System
APP00004296,CUST00005697,,2012-06-17,1323609.2,Cancelled,2026-08-03 12:15:32.608952,,Loan Management System
APP00004297,CUST00005849,LN00002667,2016-01-10,13412293.96,Approved,2026-08-03 12:15:32.608952,,Loan Management System
APP00004298,CUST00005462,,2022-08-01,731614.6,Rejected,2026-08-03 12:15:32.608952,,Loan Management System
APP00004299,CUST00005069,,2020-11-16,2674328.79,Rejected,2026-08-03 12:15:32.609536,,Loan Management System
APP00004300,CUST00005380,,2019-03-25,218185.65,Pending,2026-08-03 12:15:32.609706,,Loan Management System
APP00004301,CUST00005132,LN00002633,2018-06-02,4030266.36,Approved,2026-08-03 12:15:32.609706,,Loan Management System
APP00004302,CUST00005533,LN00002650,2016-09-16,9286061.63,Approved,2026-08-03 12:15:32.609706,,Loan Management System
APP00004303,CUST00005138,LN00002736,2013-10-09,817497.09,Approved,2026-08-03 12:15:32.609706,,Loan Management System
APP00004304,CUST00005778,,2026-01-19,2417808.15,Pending,2026-08-03 12:15:32.609706,,Loan Management System
APP00004305,CUST00005309,LN00002710,2015-04-14,2862403.37,Approved,2026-08-03 12:15:32.609706,,Loan Management System
APP00004306,CUST00005597,LN00002570,2015-11-16,992479.71,Approved,2026-08-03 12:15:32.609706,,Loan Management System
APP00004307,CUST00005882,,2019-01-23,1188871.57,Rejected,2026-08-03 12:15:32.609706,,Loan Management System
APP00004308,CUST00005069,,2021-11-17,101566.25,Cancelled,2026-08-03 12:15:32.609706,,Loan Management System
APP00004309,CUST00005895,LN00002743,2021-07-24,6651868.41,Approved,2026-08-03 12:15:32.609706,,Loan Management System
APP00004310,CUST00005526,LN00002555,2014-01-10,106421.11,Approved,2026-08-03 12:15:32.610629,,Loan Management System
APP00004311,CUST00005126,,2021-11-25,7259174.97,Rejected,2026-08-03 12:15:32.610629,,Loan Management System
APP00004312,CUST00005890,LN00002567,2024-01-30,177807.73,Approved,2026-08-03 12:15:32.610629,,Loan Management System
APP00004313,CUST00005337,LN00002727,2016-02-14,358012.34,Approved,2026-08-03 12:15:32.610629,,Loan Management System
APP00004314,CUST00005907,LN00002706,2024-01-01,652902.76,Approved,2026-08-03 12:15:32.610629,,Loan Management System
APP00004315,CUST00005258,,2025-09-30,2519752.64,Rejected,2026-08-03 12:15:32.610629,,Loan Management System
APP00004316,CUST00005783,,2020-08-18,443612.45,Pending,2026-08-03 12:15:32.610629,,Loan Management System
APP00004317,CUST00005847,,2019-01-01,1730185.0,Pending,2026-08-03 12:15:32.611630,,Loan Management System
APP00004318,CUST00005820,,2025-06-26,1601253.89,Pending,2026-08-03 12:15:32.611630,,Loan Management System
APP00004319,CUST00005106,LN00002551,2019-02-02,2564671.73,Approved,2026-08-03 12:15:32.611630,,Loan Management System
APP00004320,CUST00005009,,2023-09-22,1776887.66,Rejected,2026-08-03 12:15:32.611630,,Loan Management System
APP00004321,CUST00005459,LN00002626,2020-10-01,776821.54,Approved,2026-08-03 12:15:32.611630,,Loan Management System
APP00004322,CUST00005139,LN00002714,2016-06-18,2565533.63,Approved,2026-08-03 12:15:32.611630,,Loan Management System
APP00004323,CUST00005131,LN00002553,2012-05-02,20512367.19,Approved,2026-08-03 12:15:32.611630,,Loan Management System
APP00004324,CUST00005363,LN00002669,2022-11-09,4532395.61,Approved,2026-08-03 12:15:32.611630,,Loan Management System
APP00004325,CUST00005549,LN00002568,2018-10-29,10108587.75,Approved,2026-08-03 12:15:32.611630,,Loan Management System
APP00004326,CUST00005841,LN00002508,2019-05-06,1252431.15,Approved,2026-08-03 12:15:32.611630,,Loan Management System
APP00004327,CUST00005809,,2020-03-15,1870567.19,Rejected,2026-08-03 12:15:32.611630,,Loan Management System
APP00004328,CUST00005910,,2016-02-09,5282407.27,Rejected,2026-08-03 12:15:32.612640,,Loan Management System
APP00004329,CUST00005026,LN00002559,2026-03-30,6373963.48,Approved,2026-08-03 12:15:32.612640,,Loan Management System
APP00004330,CUST00005766,LN00002547,2026-05-15,1420126.53,Approved,2026-08-03 12:15:32.612640,,Loan Management System
APP00004331,CUST00005486,,2015-05-06,10647874.53,Rejected,2026-08-03 12:15:32.612640,,Loan Management System
APP00004332,CUST00005114,,2015-09-09,889860.02,Pending,2026-08-03 12:15:32.612640,,Loan Management System
APP00004333,CUST00005256,LN00002719,2023-11-02,1158679.26,Approved,2026-08-03 12:15:32.612640,,Loan Management System
APP00004334,CUST00005056,,2014-08-22,723067.56,Pending,2026-08-03 12:15:32.612640,,Loan Management System
APP00004335,CUST00005556,LN00002732,2021-03-30,735561.28,Approved,2026-08-03 12:15:32.612640,,Loan Management System
APP00004336,CUST00005598,LN00002611,2014-04-16,2365130.4,Approved,2026-08-03 12:15:32.612640,,Loan Management System
APP00004337,CUST00005144,LN00002607,2016-05-11,253031.76,Approved,2026-08-03 12:15:32.612640,,Loan Management System
APP00004338,CUST00005188,,2017-03-26,491068.01,Rejected,2026-08-03 12:15:32.613546,,Loan Management System
APP00004339,CUST00005873,LN00002543,2022-07-09,701349.57,Approved,2026-08-03 12:15:32.613546,,Loan Management System
APP00004340,CUST00005440,LN00002652,2025-10-23,1659613.24,Approved,2026-08-03 12:15:32.613546,,Loan Management System
APP00004341,CUST00005939,,2020-03-29,4379836.33,Rejected,2026-08-03 12:15:32.613546,,Loan Management System
APP00004342,CUST00005158,LN00002697,2016-03-01,205615.03,Approved,2026-08-03 12:15:32.613546,,Loan Management System
APP00004343,CUST00005049,,2014-05-07,257558.69,Rejected,2026-08-03 12:15:32.613546,,Loan Management System
APP00004344,CUST00005740,LN00002730,2022-03-11,2070595.63,Approved,2026-08-03 12:15:32.613546,,Loan Management System
APP00004345,CUST00005716,LN00002648,2022-05-16,10158264.03,Approved,2026-08-03 12:15:32.613546,,Loan Management System
APP00004346,CUST00005537,,2016-07-10,216574.53,Rejected,2026-08-03 12:15:32.613546,,Loan Management System
APP00004347,CUST00005933,LN00002605,2012-08-20,10530673.55,Approved,2026-08-03 12:15:32.613546,,Loan Management System
APP00004348,CUST00005012,LN00002654,2019-08-26,608527.37,Approved,2026-08-03 12:15:32.613546,,Loan Management System
APP00004349,CUST00005473,LN00002740,2016-03-11,3046279.28,Approved,2026-08-03 12:15:32.613546,,Loan Management System
APP00004350,CUST00005884,,2015-11-08,363327.45,Rejected,2026-08-03 12:15:32.614633,,Loan Management System
APP00004351,CUST00005441,,2015-08-24,5883500.03,Cancelled,2026-08-03 12:15:32.614633,,Loan Management System
APP00004352,CUST00005592,LN00002502,2016-06-02,1522828.61,Approved,2026-08-03 12:15:32.614633,,Loan Management System
APP00004353,CUST00005055,LN00002678,2016-11-07,1896451.15,Approved,2026-08-03 12:15:32.614633,,Loan Management System
APP00004354,CUST00005559,LN00002689,2016-04-07,230925.61,Approved,2026-08-03 12:15:32.614633,,Loan Management System
APP00004355,CUST00005250,LN00002671,2015-01-25,360796.48,Approved,2026-08-03 12:15:32.614633,,Loan Management System
APP00004356,CUST00005181,LN00002700,2015-05-08,802359.02,Approved,2026-08-03 12:15:32.614633,,Loan Management System
APP00004357,CUST00005074,,2013-06-29,294529.85,Rejected,2026-08-03 12:15:32.614633,,Loan Management System
APP00004358,CUST00005148,,2021-12-04,572938.89,Rejected,2026-08-03 12:15:32.614633,,Loan Management System
APP00004359,CUST00005978,LN00002634,2014-01-07,8376662.59,Approved,2026-08-03 12:15:32.614633,,Loan Management System
APP00004360,CUST00005241,LN00002625,2017-11-30,2982148.68,Approved,2026-08-03 12:15:32.614633,,Loan Management System
APP00004361,CUST00005784,LN00002636,2025-09-21,504824.7,Approved,2026-08-03 12:15:32.614633,,Loan Management System
APP00004362,CUST00005456,,2014-07-07,1955275.34,Rejected,2026-08-03 12:15:32.615634,,Loan Management System
APP00004363,CUST00005827,LN00002518,2021-01-02,2130122.49,Approved,2026-08-03 12:15:32.615634,,Loan Management System
APP00004364,CUST00005471,,2013-03-29,938193.5,Pending,2026-08-03 12:15:32.615634,,Loan Management System
APP00004365,CUST00005057,LN00002681,2014-02-04,137707.59,Approved,2026-08-03 12:15:32.615634,,Loan Management System
APP00004366,CUST00005239,LN00002515,2018-12-12,626893.21,Approved,2026-08-03 12:15:32.615634,,Loan Management System
APP00004367,CUST00005486,LN00002554,2023-05-30,535628.84,Approved,2026-08-03 12:15:32.615634,,Loan Management System
APP00004368,CUST00005176,LN00002631,2021-03-30,358852.23,Approved,2026-08-03 12:15:32.615634,,Loan Management System
APP00004369,CUST00005990,LN00002582,2013-10-19,8524015.33,Approved,2026-08-03 12:15:32.615634,,Loan Management System
APP00004370,CUST00005283,,2024-03-12,2466925.69,Rejected,2026-08-03 12:15:32.615634,,Loan Management System
APP00004371,CUST00005364,LN00002566,2014-07-02,1959836.16,Approved,2026-08-03 12:15:32.615634,,Loan Management System
APP00004372,CUST00005754,LN00002641,2022-02-03,1202955.86,Approved,2026-08-03 12:15:32.615634,,Loan Management System
APP00004373,CUST00005277,,2017-12-19,1338961.05,Rejected,2026-08-03 12:15:32.615634,,Loan Management System
APP00004374,CUST00005945,LN00002612,2026-03-23,5987065.83,Approved,2026-08-03 12:15:32.615634,,Loan Management System
APP00004375,CUST00005350,LN00002581,2018-11-03,817231.71,Approved,2026-08-03 12:15:32.615634,,Loan Management System
APP00004376,CUST00005389,,2020-06-06,3884176.4,Cancelled,2026-08-03 12:15:32.616634,,Loan Management System
APP00004377,CUST00005473,LN00002501,2018-08-19,511687.64,Approved,2026-08-03 12:15:32.616634,,Loan Management System
APP00004378,CUST00005674,,2013-10-29,1611895.95,Cancelled,2026-08-03 12:15:32.616634,,Loan Management System
APP00004379,CUST00005886,,2013-04-24,13264009.75,Rejected,2026-08-03 12:15:32.616634,,Loan Management System
APP00004380,CUST00005150,,2021-09-23,461663.77,Rejected,2026-08-03 12:15:32.616634,,Loan Management System
APP00004381,CUST00005807,LN00002673,2016-01-20,8492153.26,Approved,2026-08-03 12:15:32.616634,,Loan Management System
APP00004382,CUST00005544,LN00002522,2022-08-17,3614796.18,Approved,2026-08-03 12:15:32.616634,,Loan Management System
APP00004383,CUST00005480,LN00002688,2020-02-13,4186693.18,Approved,2026-08-03 12:15:32.616634,,Loan Management System
APP00004384,CUST00005610,,2021-03-28,505521.97,Cancelled,2026-08-03 12:15:32.616634,,Loan Management System
APP00004385,CUST00005433,LN00002558,2024-10-30,229607.34,Approved,2026-08-03 12:15:32.616634,,Loan Management System
APP00004386,CUST00005779,,2025-07-25,6584468.91,Approved,2026-08-03 12:15:32.617638,,Loan Management System
APP00004387,CUST00005845,,2018-05-05,1038969.01,Approved,2026-08-03 12:15:32.617638,,Loan Management System
APP00004388,CUST00005165,,2026-07-20,15132953.91,Cancelled,2026-08-03 12:15:32.617638,,Loan Management System
APP00004389,CUST00005851,,2022-11-22,1263152.32,Cancelled,2026-08-03 12:15:32.617638,,Loan Management System
APP00004390,CUST00005165,,2016-02-09,2798894.54,Approved,2026-08-03 12:15:32.617638,,Loan Management System
APP00004391,CUST00005530,,2022-05-21,9081788.28,Approved,2026-08-03 12:15:32.617638,,Loan Management System
APP00004392,CUST00005864,,2021-05-28,2747878.16,Approved,2026-08-03 12:15:32.618635,,Loan Management System
APP00004393,CUST00005626,,2015-08-08,640197.87,Pending,2026-08-03 12:15:32.618635,,Loan Management System
APP00004394,CUST00005193,,2023-02-09,9326247.53,Approved,2026-08-03 12:15:32.618635,,Loan Management System
APP00004395,CUST00005039,,2013-12-28,5362526.94,Approved,2026-08-03 12:15:32.618635,,Loan Management System
APP00004396,CUST00005138,,2013-04-19,15565278.98,Approved,2026-08-03 12:15:32.618635,,Loan Management System
APP00004397,CUST00005064,,2013-01-22,3953399.06,Approved,2026-08-03 12:15:32.618635,,Loan Management System
APP00004398,CUST00005510,,2023-03-10,1382808.14,Rejected,2026-08-03 12:15:32.619647,,Loan Management System
APP00004399,CUST00005002,,2014-04-27,2339792.35,Approved,2026-08-03 12:15:32.619647,,Loan Management System
APP00004400,CUST00005498,,2015-08-11,9891370.12,Rejected,2026-08-03 12:15:32.619647,,Loan Management System
