rate_date,currency,currency_symbol,rate_to_inr,source
2025-09-03,British Pound,£,109.4769,Exchange Rate API
2025-09-02,British Pound,£,108.8415,Exchange Rate API
2025-09-01,British Pound,£,108.2434,Exchange Rate API
2025-08-31,British Pound,£,108.4263,Exchange Rate API
2025-08-30,British Pound,£,108.3357,Exchange Rate API
2025-08-29,British Pound,£,107.9263,Exchange Rate API
2025-08-28,British Pound,£,107.6787,Exchange Rate API
2025-08-27,British Pound,£,108.0368,Exchange Rate API
2025-08-26,British Pound,£,107.6402,Exchange Rate API
2025-08-25,British Pound,£,107.2574,Exchange Rate API
2025-08-24,British Pound,£,107.0398,Exchange Rate API
2025-08-23,British Pound,£,107.1748,Exchange Rate API
2025-08-22,British Pound,£,107.3138,Exchange Rate API
2025-08-21,British Pound,£,107.9249,Exchange Rate API
2025-08-20,British Pound,£,107.8313,Exchange Rate API
2025-08-19,British Pound,£,107.2643,Exchange Rate API
2025-08-18,British Pound,£,107.6825,Exchange Rate API
2025-08-17,British Pound,£,108.3147,Exchange Rate API
2025-08-16,British Pound,£,108.5054,Exchange Rate API
2025-08-15,British Pound,£,108.6896,Exchange Rate API
2025-08-14,British Pound,£,108.1124,Exchange Rate API
2025-08-13,British Pound,£,108.6831,Exchange Rate API
2025-08-12,British Pound,£,108.4959,Exchange Rate API
2025-08-11,British Pound,£,108.8865,Exchange Rate API
2025-08-10,British Pound,£,109.2971,Exchange Rate API
2025-08-09,British Pound,£,109.456,Exchange Rate API
2025-08-08,British Pound,£,109.7574,Exchange Rate API
2025-08-07,British Pound,£,109.3127,Exchange Rate API
2025-08-06,British Pound,£,109.878,Exchange Rate API
2025-08-05,British Pound,£,110.4349,Exchange Rate API
2025-08-04,British Pound,£,110.6142,Exchange Rate API
2026-08-03,Japanese Yen,¥,0.6004,Exchange Rate API
2026-08-02,Japanese Yen,¥,0.5978,Exchange Rate API
2026-08-01,Japanese Yen,¥,0.5953,Exchange Rate API
2026-07-31,Japanese Yen,¥,0.5984,Exchange Rate API
2026-07-30,Japanese Yen,¥,0.5971,Exchange Rate API
2026-07-29,Japanese Yen,¥,0.5953,Exchange Rate API
2026-07-28,Japanese Yen,¥,0.5952,Exchange Rate API
2026-07-27,Japanese Yen,¥,0.5948,Exchange Rate API
2026-07-26,Japanese Yen,¥,0.5932,Exchange Rate API
2026-07-25,Japanese Yen,¥,0.592,Exchange Rate API
2026-07-24,Japanese Yen,¥,0.591,Exchange Rate API
2026-07-23,Japanese Yen,¥,0.5945,Exchange Rate API
2026-07-22,Japanese Yen,¥,0.5972,Exchange Rate API
2026-07-21,Japanese Yen,¥,0.5944,Exchange Rate API
2026-07-20,Japanese Yen,¥,0.5957,Exchange Rate API
2026-07-19,Japanese Yen,¥,0.598,Exchange Rate API
2026-07-18,Japanese Yen,¥,0.5998,Exchange Rate API
2026-07-17,Japanese Yen,¥,0.5988,Exchange Rate API
2026-07-16,Japanese Yen,¥,0.5971,Exchange Rate API
2026-07-15,Japanese Yen,¥,0.5997,Exchange Rate API
2026-07-14,Japanese Yen,¥,0.5967,Exchange Rate API
2026-07-13,Japanese Yen,¥,0.5999,Exchange Rate API
2026-07-12,Japanese Yen,¥,0.6035,Exchange Rate API
2026-07-11,Japanese Yen,¥,0.6033,Exchange Rate API
2026-07-10,Japanese Yen,¥,0.6062,Exchange Rate API
2026-07-09,Japanese Yen,¥,0.6063,Exchange Rate API
2026-07-08,Japanese Yen,¥,0.6078,Exchange Rate API
2026-07-07,Japanese Yen,¥,0.6045,Exchange Rate API
2026-07-06,Japanese Yen,¥,0.6047,Exchange Rate API
2026-07-05,Japanese Yen,¥,0.603,Exchange Rate API
2026-07-04,Japanese Yen,¥,0.6046,Exchange Rate API
2026-07-03,Japanese Yen,¥,0.6014,Exchange Rate API
2026-07-02,Japanese Yen,¥,0.6027,Exchange Rate API
2026-07-01,Japanese Yen,¥,0.6006,Exchange Rate API
2026-06-30,Japanese Yen,¥,0.5979,Exchange Rate API
2026-06-29,Japanese Yen,¥,0.6013,Exchange Rate API
2026-06-28,Japanese Yen,¥,0.6002,Exchange Rate API
2026-06-27,Japanese Yen,¥,0.5984,Exchange Rate API
2026-06-26,Japanese Yen,¥,0.602,Exchange Rate API
2026-06-25,Japanese Yen,¥,0.6049,Exchange Rate API
2026-06-24,Japanese Yen,¥,0.6049,Exchange Rate API
2026-06-23,Japanese Yen,¥,0.6023,Exchange Rate API
2026-06-22,Japanese Yen,¥,0.6044,Exchange Rate API
2026-06-21,Japanese Yen,¥,0.6015,Exchange Rate API
2026-06-20,Japanese Yen,¥,0.602,Exchange Rate API
2026-06-19,Japanese Yen,¥,0.6047,Exchange Rate API
2026-06-18,Japanese Yen,¥,0.6041,Exchange Rate API
2026-06-17,Japanese Yen,¥,0.6022,Exchange Rate API
2026-06-16,Japanese Yen,¥,0.6021,Exchange Rate API
2026-06-15,Japanese Yen,¥,0.6054,Exchange Rate API
2026-06-14,Japanese Yen,¥,0.604,Exchange Rate API
2026-06-13,Japanese Yen,¥,0.6022,Exchange Rate API
2026-06-12,Japanese Yen,¥,0.6056,Exchange Rate API
2026-06-11,Japanese Yen,¥,0.602,Exchange Rate API
2026-06-10,Japanese Yen,¥,0.6015,Exchange Rate API
2026-06-09,Japanese Yen,¥,0.5998,Exchange Rate API
2026-06-08,Japanese Yen,¥,0.5977,Exchange Rate API
2026-06-07,Japanese Yen,¥,0.6008,Exchange Rate API
2026-06-06,Japanese Yen,¥,0.5986,Exchange Rate API
2026-06-05,Japanese Yen,¥,0.5968,Exchange Rate API
2026-06-04,Japanese Yen,¥,0.595,Exchange Rate API
2026-06-03,Japanese Yen,¥,0.5968,Exchange Rate API
2026-06-02,Japanese Yen,¥,0.5954,Exchange Rate API
2026-06-01,Japanese Yen,¥,0.5983,Exchange Rate API
2026-05-31,Japanese Yen,¥,0.5975,Exchange Rate API
2026-05-30,Japanese Yen,¥,0.5988,Exchange Rate API
2026-05-29,Japanese Yen,¥,0.5956,Exchange Rate API
2026-05-28,Japanese Yen,¥,0.598,Exchange Rate API
2026-05-27,Japanese Yen,¥,0.5984,Exchange Rate API
2026-05-26,Japanese Yen,¥,0.5976,Exchange Rate API
2026-05-25,Japanese Yen,¥,0.5981,Exchange Rate API
2026-05-24,Japanese Yen,¥,0.5955,Exchange Rate API
2026-05-23,Japanese Yen,¥,0.5926,Exchange Rate API
2026-05-22,Japanese Yen,¥,0.5941,Exchange Rate API
2026-05-21,Japanese Yen,¥,0.5957,Exchange Rate API
2026-05-20,Japanese Yen,¥,0.5926,Exchange Rate API
2026-05-19,Japanese Yen,¥,0.5907,Exchange Rate API
2026-05-18,Japanese Yen,¥,0.5911,Exchange Rate API
2026-05-17,Japanese Yen,¥,0.5934,Exchange Rate API
2026-05-16,Japanese Yen,¥,0.5926,Exchange Rate API
2026-05-15,Japanese Yen,¥,0.5944,Exchange Rate API
2026-05-14,Japanese Yen,¥,0.5922,Exchange Rate API
2026-05-13,Japanese Yen,¥,0.5894,Exchange Rate API
2026-05-12,Japanese Yen,¥,0.5866,Exchange Rate API
2026-05-11,Japanese Yen,¥,0.585,Exchange Rate API
2026-05-10,Japanese Yen,¥,0.5867,Exchange Rate API
2026-05-09,Japanese Yen,¥,0.5867,Exchange Rate API
2026-05-08,Japanese Yen,¥,0.5867,Exchange Rate API
2026-05-07,Japanese Yen,¥,0.59,Exchange Rate API
2026-05-06,Japanese Yen,¥,0.5933,Exchange Rate API
2026-05-05,Japanese Yen,¥,0.5962,Exchange Rate API
2026-05-04,Japanese Yen,¥,0.5986,Exchange Rate API
2026-05-03,Japanese Yen,¥,0.5997,Exchange Rate API
2026-05-02,Japanese Yen,¥,0.6005,Exchange Rate API
2026-05-01,Japanese Yen,¥,0.5972,Exchange Rate API
2026-04-30,Japanese Yen,¥,0.5989,Exchange Rate API
2026-04-29,Japanese Yen,¥,0.6002,Exchange Rate API
2026-04-28,Japanese Yen,¥,0.5989,Exchange Rate API
2026-04-27,Japanese Yen,¥,0.5993,Exchange Rate API
2026-04-26,Japanese Yen,¥,0.598,Exchange Rate API
2026-04-25,Japanese Yen,¥,0.5959,Exchange Rate API
2026-04-24,Japanese Yen,¥,0.5974,Exchange Rate API
2026-04-23,Japanese Yen,¥,0.5976,Exchange Rate API
2026-04-22,Japanese Yen,¥,0.5975,Exchange Rate API
2026-04-21,Japanese Yen,¥,0.5995,Exchange Rate API
2026-04-20,Japanese Yen,¥,0.6012,Exchange Rate API
2026-04-19,Japanese Yen,¥,0.5976,Exchange Rate API
2026-04-18,Japanese Yen,¥,0.5983,Exchange Rate API
2026-04-17,Japanese Yen,¥,0.5988,Exchange Rate API
2026-04-16,Japanese Yen,¥,0.6007,Exchange Rate API
2026-04-15,Japanese Yen,¥,0.5983,Exchange Rate API
2026-04-14,Japanese Yen,¥,0.5978,Exchange Rate API
2026-04-13,Japanese Yen,¥,0.6006,Exchange Rate API
2026-04-12,Japanese Yen,¥,0.5983,Exchange Rate API
2026-04-11,Japanese Yen,¥,0.5964,Exchange Rate API
2026-04-10,Japanese Yen,¥,0.5947,Exchange Rate API
2026-04-09,Japanese Yen,¥,0.5958,Exchange Rate API
2026-04-08,Japanese Yen,¥,0.5985,Exchange Rate API
2026-04-07,Japanese Yen,¥,0.5984,Exchange Rate API
2026-04-06,Japanese Yen,¥,0.5962,Exchange Rate API
2026-04-05,Japanese Yen,¥,0.5963,Exchange Rate API
2026-04-04,Japanese Yen,¥,0.5942,Exchange Rate API
2026-04-03,Japanese Yen,¥,0.5926,Exchange Rate API
2026-04-02,Japanese Yen,¥,0.5895,Exchange Rate API
2026-04-01,Japanese Yen,¥,0.5896,Exchange Rate API
2026-03-31,Japanese Yen,¥,0.5882,Exchange Rate API
2026-03-30,Japanese Yen,¥,0.5916,Exchange Rate API
2026-03-29,Japanese Yen,¥,0.5946,Exchange Rate API
2026-03-28,Japanese Yen,¥,0.5976,Exchange Rate API
2026-03-27,Japanese Yen,¥,0.6009,Exchange Rate API
2026-03-26,Japanese Yen,¥,0.6018,Exchange Rate API
2026-03-25,Japanese Yen,¥,0.602,Exchange Rate API
2026-03-24,Japanese Yen,¥,0.6016,Exchange Rate API
2026-03-23,Japanese Yen,¥,0.5987,Exchange Rate API
2026-03-22,Japanese Yen,¥,0.602,Exchange Rate API
2026-03-21,Japanese Yen,¥,0.5991,Exchange Rate API
2026-03-20,Japanese Yen,¥,0.5987,Exchange Rate API
2026-03-19,Japanese Yen,¥,0.6005,Exchange Rate API
2026-03-18,Japanese Yen,¥,0.5978,Exchange Rate API
2026-03-17,Japanese Yen,¥,0.6001,Exchange Rate API
2026-03-16,Japanese Yen,¥,0.6019,Exchange Rate API
2026-03-15,Japanese Yen,¥,0.6038,Exchange Rate API
2026-03-14,Japanese Yen,¥,0.6049,Exchange Rate API
2026-03-13,Japanese Yen,¥,0.6031,Exchange Rate API
2026-03-12,Japanese Yen,¥,0.6023,Exchange Rate API
2026-03-11,Japanese Yen,¥,0.6031,Exchange Rate API
2026-03-10,Japanese Yen,¥,0.6011,Exchange Rate API
2026-03-09,Japanese Yen,¥,0.6017,Exchange Rate API
2026-03-08,Japanese Yen,¥,0.6025,Exchange Rate API
2026-03-07,Japanese Yen,¥,0.6024,Exchange Rate API
2026-03-06,Japanese Yen,¥,0.6001,Exchange Rate API
2026-03-05,Japanese Yen,¥,0.5984,Exchange Rate API
2026-03-04,Japanese Yen,¥,0.5994,Exchange Rate API
2026-03-03,Japanese Yen,¥,0.5999,Exchange Rate API
2026-03-02,Japanese Yen,¥,0.5991,Exchange Rate API
2026-03-01,Japanese Yen,¥,0.5995,Exchange Rate API
2026-02-28,Japanese Yen,¥,0.6,Exchange Rate API
2026-02-27,Japanese Yen,¥,0.5981,Exchange Rate API
2026-02-26,Japanese Yen,¥,0.5999,Exchange Rate API
2026-02-25,Japanese Yen,¥,0.5976,Exchange Rate API
2026-02-24,Japanese Yen,¥,0.594,Exchange Rate API
2026-02-23,Japanese Yen,¥,0.5961,Exchange Rate API
2026-02-22,Japanese Yen,¥,0.5946,Exchange Rate API
2026-02-21,Japanese Yen,¥,0.595,Exchange Rate API
2026-02-20,Japanese Yen,¥,0.5926,Exchange Rate API
2026-02-19,Japanese Yen,¥,0.5925,Exchange Rate API
2026-02-18,Japanese Yen,¥,0.5913,Exchange Rate API
2026-02-17,Japanese Yen,¥,0.5941,Exchange Rate API
2026-02-16,Japanese Yen,¥,0.596,Exchange Rate API
2026-02-15,Japanese Yen,¥,0.5926,Exchange Rate API
2026-02-14,Japanese Yen,¥,0.596,Exchange Rate API
2026-02-13,Japanese Yen,¥,0.5972,Exchange Rate API
2026-02-12,Japanese Yen,¥,0.5958,Exchange Rate API
2026-02-11,Japanese Yen,¥,0.5964,Exchange Rate API
2026-02-10,Japanese Yen,¥,0.5981,Exchange Rate API
2026-02-09,Japanese Yen,¥,0.5982,Exchange Rate API
2026-02-08,Japanese Yen,¥,0.5973,Exchange Rate API
2026-02-07,Japanese Yen,¥,0.597,Exchange Rate API
2026-02-06,Japanese Yen,¥,0.594,Exchange Rate API
2026-02-05,Japanese Yen,¥,0.5905,Exchange Rate API
2026-02-04,Japanese Yen,¥,0.5904,Exchange Rate API
2026-02-03,Japanese Yen,¥,0.5902,Exchange Rate API
2026-02-02,Japanese Yen,¥,0.5892,Exchange Rate API
2026-02-01,Japanese Yen,¥,0.5893,Exchange Rate API
2026-01-31,Japanese Yen,¥,0.5879,Exchange Rate API
2026-01-30,Japanese Yen,¥,0.5866,Exchange Rate API
2026-01-29,Japanese Yen,¥,0.5852,Exchange Rate API
2026-01-28,Japanese Yen,¥,0.588,Exchange Rate API
2026-01-27,Japanese Yen,¥,0.5885,Exchange Rate API
2026-01-26,Japanese Yen,¥,0.5886,Exchange Rate API
2026-01-25,Japanese Yen,¥,0.5852,Exchange Rate API
2026-01-24,Japanese Yen,¥,0.5861,Exchange Rate API
2026-01-23,Japanese Yen,¥,0.5882,Exchange Rate API
2026-01-22,Japanese Yen,¥,0.5899,Exchange Rate API
2026-01-21,Japanese Yen,¥,0.5929,Exchange Rate API
2026-01-20,Japanese Yen,¥,0.5901,Exchange Rate API
2026-01-19,Japanese Yen,¥,0.5868,Exchange Rate API
2026-01-18,Japanese Yen,¥,0.5839,Exchange Rate API
2026-01-17,Japanese Yen,¥,0.582,Exchange Rate API
2026-01-16,Japanese Yen,¥,0.5831,Exchange Rate API
2026-01-15,Japanese Yen,¥,0.5799,Exchange Rate API
2026-01-14,Japanese Yen,¥,0.5791,Exchange Rate API
2026-01-13,Japanese Yen,¥,0.582,Exchange Rate API
2026-01-12,Japanese Yen,¥,0.5812,Exchange Rate API
2026-01-11,Japanese Yen,¥,0.5792,Exchange Rate API
2026-01-10,Japanese Yen,¥,0.5819,Exchange Rate API
2026-01-09,Japanese Yen,¥,0.5798,Exchange Rate API
2026-01-08,Japanese Yen,¥,0.578,Exchange Rate API
2026-01-07,Japanese Yen,¥,0.5769,Exchange Rate API
2026-01-06,Japanese Yen,¥,0.5759,Exchange Rate API
2026-01-05,Japanese Yen,¥,0.5747,Exchange Rate API
2026-01-04,Japanese Yen,¥,0.5749,Exchange Rate API
2026-01-03,Japanese Yen,¥,0.5783,Exchange Rate API
2026-01-02,Japanese Yen,¥,0.579,Exchange Rate API
2026-01-01,Japanese Yen,¥,0.5795,Exchange Rate API
2025-12-31,Japanese Yen,¥,0.5822,Exchange Rate API
2025-12-30,Japanese Yen,¥,0.5813,Exchange Rate API
2025-12-29,Japanese Yen,¥,0.5839,Exchange Rate API
2025-12-28,Japanese Yen,¥,0.585,Exchange Rate API
2025-12-27,Japanese Yen,¥,0.585,Exchange Rate API
2025-12-26,Japanese Yen,¥,0.5871,Exchange Rate API
2025-12-25,Japanese Yen,¥,0.5842,Exchange Rate API
2025-12-24,Japanese Yen,¥,0.5877,Exchange Rate API
2025-12-23,Japanese Yen,¥,0.5886,Exchange Rate API
2025-12-22,Japanese Yen,¥,0.5893,Exchange Rate API
2025-12-21,Japanese Yen,¥,0.5927,Exchange Rate API
2025-12-20,Japanese Yen,¥,0.5953,Exchange Rate API
2025-12-19,Japanese Yen,¥,0.597,Exchange Rate API
2025-12-18,Japanese Yen,¥,0.5953,Exchange Rate API
2025-12-17,Japanese Yen,¥,0.5948,Exchange Rate API
2025-12-16,Japanese Yen,¥,0.5974,Exchange Rate API
2025-12-15,Japanese Yen,¥,0.6008,Exchange Rate API
2025-12-14,Japanese Yen,¥,0.5977,Exchange Rate API
2025-12-13,Japanese Yen,¥,0.598,Exchange Rate API
2025-12-12,Japanese Yen,¥,0.6011,Exchange Rate API
2025-12-11,Japanese Yen,¥,0.6043,Exchange Rate API
2025-12-10,Japanese Yen,¥,0.602,Exchange Rate API
2025-12-09,Japanese Yen,¥,0.599,Exchange Rate API
2025-12-08,Japanese Yen,¥,0.5959,Exchange Rate API
2025-12-07,Japanese Yen,¥,0.5962,Exchange Rate API
2025-12-06,Japanese Yen,¥,0.5964,Exchange Rate API
2025-12-05,Japanese Yen,¥,0.5976,Exchange Rate API
2025-12-04,Japanese Yen,¥,0.5943,Exchange Rate API
2025-12-03,Japanese Yen,¥,0.593,Exchange Rate API
2025-12-02,Japanese Yen,¥,0.5914,Exchange Rate API
2025-12-01,Japanese Yen,¥,0.5884,Exchange Rate API
2025-11-30,Japanese Yen,¥,0.5894,Exchange Rate API
2025-11-29,Japanese Yen,¥,0.5864,Exchange Rate API
2025-11-28,Japanese Yen,¥,0.585,Exchange Rate API
2025-11-27,Japanese Yen,¥,0.5847,Exchange Rate API
2025-11-26,Japanese Yen,¥,0.5827,Exchange Rate API
2025-11-25,Japanese Yen,¥,0.5796,Exchange Rate API
2025-11-24,Japanese Yen,¥,0.5803,Exchange Rate API
2025-11-23,Japanese Yen,¥,0.582,Exchange Rate API
2025-11-22,Japanese Yen,¥,0.5811,Exchange Rate API
2025-11-21,Japanese Yen,¥,0.5845,Exchange Rate API
2025-11-20,Japanese Yen,¥,0.5873,Exchange Rate API
2025-11-19,Japanese Yen,¥,0.5888,Exchange Rate API
2025-11-18,Japanese Yen,¥,0.5869,Exchange Rate API
2025-11-17,Japanese Yen,¥,0.586,Exchange Rate API
2025-11-16,Japanese Yen,¥,0.5834,Exchange Rate API
2025-11-15,Japanese Yen,¥,0.5846,Exchange Rate API
2025-11-14,Japanese Yen,¥,0.5871,Exchange Rate API
2025-11-13,Japanese Yen,¥,0.5897,Exchange Rate API
2025-11-12,Japanese Yen,¥,0.5869,Exchange Rate API
2025-11-11,Japanese Yen,¥,0.5874,Exchange Rate API
2025-11-10,Japanese Yen,¥,0.5855,Exchange Rate API
2025-11-09,Japanese Yen,¥,0.5826,Exchange Rate API
2025-11-08,Japanese Yen,¥,0.5814,Exchange Rate API
2025-11-07,Japanese Yen,¥,0.5834,Exchange Rate API
2025-11-06,Japanese Yen,¥,0.5828,Exchange Rate API
2025-11-05,Japanese Yen,¥,0.5858,Exchange Rate API
2025-11-04,Japanese Yen,¥,0.586,Exchange Rate API
2025-11-03,Japanese Yen,¥,0.5859,Exchange Rate API
2025-11-02,Japanese Yen,¥,0.5886,Exchange Rate API
2025-11-01,Japanese Yen,¥,0.5885,Exchange Rate API
2025-10-31,Japanese Yen,¥,0.5863,Exchange Rate API
2025-10-30,Japanese Yen,¥,0.5882,Exchange Rate API
2025-10-29,Japanese Yen,¥,0.5893,Exchange Rate API
2025-10-28,Japanese Yen,¥,0.5899,Exchange Rate API
2025-10-27,Japanese Yen,¥,0.5899,Exchange Rate API
2025-10-26,Japanese Yen,¥,0.5878,Exchange Rate API
2025-10-25,Japanese Yen,¥,0.5878,Exchange Rate API
2025-10-24,Japanese Yen,¥,0.5913,Exchange Rate API
2025-10-23,Japanese Yen,¥,0.588,Exchange Rate API
2025-10-22,Japanese Yen,¥,0.5854,Exchange Rate API
2025-10-21,Japanese Yen,¥,0.5865,Exchange Rate API
2025-10-20,Japanese Yen,¥,0.5876,Exchange Rate API
2025-10-19,Japanese Yen,¥,0.5882,Exchange Rate API
2025-10-18,Japanese Yen,¥,0.5907,Exchange Rate API
2025-10-17,Japanese Yen,¥,0.5916,Exchange Rate API
2025-10-16,Japanese Yen,¥,0.5943,Exchange Rate API
2025-10-15,Japanese Yen,¥,0.5951,Exchange Rate API
2025-10-14,Japanese Yen,¥,0.5927,Exchange Rate API
2025-10-13,Japanese Yen,¥,0.5898,Exchange Rate API
2025-10-12,Japanese Yen,¥,0.5928,Exchange Rate API
2025-10-11,Japanese Yen,¥,0.5906,Exchange Rate API
2025-10-10,Japanese Yen,¥,0.5883,Exchange Rate API
2025-10-09,Japanese Yen,¥,0.5899,Exchange Rate API
2025-10-08,Japanese Yen,¥,0.5915,Exchange Rate API
2025-10-07,Japanese Yen,¥,0.5919,Exchange Rate API
2025-10-06,Japanese Yen,¥,0.5944,Exchange Rate API
2025-10-05,Japanese Yen,¥,0.5948,Exchange Rate API
2025-10-04,Japanese Yen,¥,0.5973,Exchange Rate API
2025-10-03,Japanese Yen,¥,0.5972,Exchange Rate API
2025-10-02,Japanese Yen,¥,0.5938,Exchange Rate API
2025-10-01,Japanese Yen,¥,0.5943,Exchange Rate API
2025-09-30,Japanese Yen,¥,0.5969,Exchange Rate API
2025-09-29,Japanese Yen,¥,0.5977,Exchange Rate API
2025-09-28,Japanese Yen,¥,0.5974,Exchange Rate API
2025-09-27,Japanese Yen,¥,0.5945,Exchange Rate API
2025-09-26,Japanese Yen,¥,0.5965,Exchange Rate API
2025-09-25,Japanese Yen,¥,0.5997,Exchange Rate API
2025-09-24,Japanese Yen,¥,0.5979,Exchange Rate API
2025-09-23,Japanese Yen,¥,0.6,Exchange Rate API
2025-09-22,Japanese Yen,¥,0.6015,Exchange Rate API
2025-09-21,Japanese Yen,¥,0.6019,Exchange Rate API
2025-09-20,Japanese Yen,¥,0.6007,Exchange Rate API
2025-09-19,Japanese Yen,¥,0.5978,Exchange Rate API
2025-09-18,Japanese Yen,¥,0.6007,Exchange Rate API
2025-09-17,Japanese Yen,¥,0.6043,Exchange Rate API
2025-09-16,Japanese Yen,¥,0.607,Exchange Rate API
2025-09-15,Japanese Yen,¥,0.6067,Exchange Rate API
2025-09-14,Japanese Yen,¥,0.6087,Exchange Rate API
2025-09-13,Japanese Yen,¥,0.6101,Exchange Rate API
2025-09-12,Japanese Yen,¥,0.6095,Exchange Rate API
2025-09-11,Japanese Yen,¥,0.6071,Exchange Rate API
2025-09-10,Japanese Yen,¥,0.6069,Exchange Rate API
2025-09-09,Japanese Yen,¥,0.6075,Exchange Rate API
2025-09-08,Japanese Yen,¥,0.6074,Exchange Rate API
2025-09-07,Japanese Yen,¥,0.6076,Exchange Rate API
2025-09-06,Japanese Yen,¥,0.6059,Exchange Rate API
2025-09-05,Japanese Yen,¥,0.6079,Exchange Rate API
2025-09-04,Japanese Yen,¥,0.608,Exchange Rate API
2025-09-03,Japanese Yen,¥,0.6055,Exchange Rate API
2025-09-02,Japanese Yen,¥,0.6048,Exchange Rate API
2025-09-01,Japanese Yen,¥,0.6079,Exchange Rate API
2025-08-31,Japanese Yen,¥,0.6057,Exchange Rate API
2025-08-30,Japanese Yen,¥,0.6078,Exchange Rate API
2025-08-29,Japanese Yen,¥,0.6111,Exchange Rate API
2025-08-28,Japanese Yen,¥,0.6144,Exchange Rate API
2025-08-27,Japanese Yen,¥,0.615,Exchange Rate API
2025-08-26,Japanese Yen,¥,0.6131,Exchange Rate API
2025-08-25,Japanese Yen,¥,0.61,Exchange Rate API
2025-08-24,Japanese Yen,¥,0.6073,Exchange Rate API
2025-08-23,Japanese Yen,¥,0.6084,Exchange Rate API
2025-08-22,Japanese Yen,¥,0.6111,Exchange Rate API
2025-08-21,Japanese Yen,¥,0.6122,Exchange Rate API
2025-08-20,Japanese Yen,¥,0.6137,Exchange Rate API
2025-08-19,Japanese Yen,¥,0.6102,Exchange Rate API
2025-08-18,Japanese Yen,¥,0.6071,Exchange Rate API
2025-08-17,Japanese Yen,¥,0.6055,Exchange Rate API
2025-08-16,Japanese Yen,¥,0.6063,Exchange Rate API
2025-08-15,Japanese Yen,¥,0.608,Exchange Rate API
2025-08-14,Japanese Yen,¥,0.6105,Exchange Rate API
2025-08-13,Japanese Yen,¥,0.6075,Exchange Rate API
2025-08-12,Japanese Yen,¥,0.6053,Exchange Rate API
2025-08-11,Japanese Yen,¥,0.6049,Exchange Rate API
2025-08-10,Japanese Yen,¥,0.6015,Exchange Rate API
2025-08-09,Japanese Yen,¥,0.6047,Exchange Rate API
2025-08-08,Japanese Yen,¥,0.6052,Exchange Rate API
2025-08-07,Japanese Yen,¥,0.6084,Exchange Rate API
2025-08-06,Japanese Yen,¥,0.6084,Exchange Rate API
2025-08-05,Japanese Yen,¥,0.6054,Exchange Rate API
2025-08-04,Japanese Yen,¥,0.6028,Exchange Rate API
2026-08-03,Australian Dollar,A$,67.1953,Exchange Rate API
2026-08-02,Australian Dollar,A$,67.527,Exchange Rate API
2026-08-01,Australian Dollar,A$,67.3054,Exchange Rate API
2026-07-31,Australian Dollar,A$,67.2988,Exchange Rate API
2026-07-30,Australian Dollar,A$,67.6241,Exchange Rate API
2026-07-29,Australian Dollar,A$,67.267,Exchange Rate API
2026-07-28,Australian Dollar,A$,67.0399,Exchange Rate API
2026-07-27,Australian Dollar,A$,67.326,Exchange Rate API
2026-07-26,Australian Dollar,A$,67.3191,Exchange Rate API
2026-07-25,Australian Dollar,A$,67.2602,Exchange Rate API
2026-07-24,Australian Dollar,A$,67.1678,Exchange Rate API
2026-07-23,Australian Dollar,A$,66.7978,Exchange Rate API
2026-07-22,Australian Dollar,A$,66.9159,Exchange Rate API
2026-07-21,Australian Dollar,A$,66.91,Exchange Rate API
2026-07-20,Australian Dollar,A$,66.5823,Exchange Rate API
2026-07-19,Australian Dollar,A$,66.8481,Exchange Rate API
2026-07-18,Australian Dollar,A$,67.2474,Exchange Rate API
2026-07-17,Australian Dollar,A$,67.025,Exchange Rate API
2026-07-16,Australian Dollar,A$,67.171,Exchange Rate API
2026-07-15,Australian Dollar,A$,67.2224,Exchange Rate API
2026-07-14,Australian Dollar,A$,67.4367,Exchange Rate API
2026-07-13,Australian Dollar,A$,67.419,Exchange Rate API
2026-07-12,Australian Dollar,A$,67.2508,Exchange Rate API
2026-07-11,Australian Dollar,A$,67.324,Exchange Rate API
2026-07-10,Australian Dollar,A$,67.6369,Exchange Rate API
2026-07-09,Australian Dollar,A$,67.2361,Exchange Rate API
2026-07-08,Australian Dollar,A$,67.1501,Exchange Rate API
2026-07-07,Australian Dollar,A$,67.475,Exchange Rate API
2026-07-06,Australian Dollar,A$,67.1766,Exchange Rate API
2026-07-05,Australian Dollar,A$,66.8289,Exchange Rate API
2026-07-04,Australian Dollar,A$,66.9925,Exchange Rate API
2026-07-03,Australian Dollar,A$,67.157,Exchange Rate API
2026-07-02,Australian Dollar,A$,67.5226,Exchange Rate API
2026-07-01,Australian Dollar,A$,67.5054,Exchange Rate API
2026-06-30,Australian Dollar,A$,67.8189,Exchange Rate API
2026-06-29,Australian Dollar,A$,68.1647,Exchange Rate API
2026-06-28,Australian Dollar,A$,68.1251,Exchange Rate API
2026-06-27,Australian Dollar,A$,68.295,Exchange Rate API
2026-06-26,Australian Dollar,A$,68.6495,Exchange Rate API
2026-06-25,Australian Dollar,A$,68.443,Exchange Rate API
2026-06-24,Australian Dollar,A$,68.2264,Exchange Rate API
2026-06-23,Australian Dollar,A$,68.4648,Exchange Rate API
2026-06-22,Australian Dollar,A$,68.2118,Exchange Rate API
2026-06-21,Australian Dollar,A$,68.2221,Exchange Rate API
2026-06-20,Australian Dollar,A$,67.8984,Exchange Rate API
2026-06-19,Australian Dollar,A$,67.5365,Exchange Rate API
