application_id,customer_id,loan_id,application_date,requested_amount,approval_status,created_at,updated_at,source_system
APP00000545,CUST00004838,,2012-06-04,71652.99,Rejected,2026-07-25 01:44:21.241597,,Loan Management System
APP00000546,CUST00002130,LN00001337,2017-09-08,5721461.93,Approved,2026-07-25 01:44:21.241597,,Loan Management System
APP00000547,CUST00004636,LN00001164,2013-06-20,6757052.52,Approved,2026-07-25 01:44:21.241597,,Loan Management System
APP00000548,CUST00003950,LN00002341,2014-01-31,7944184.75,Approved,2026-07-25 01:44:21.242676,,Loan Management System
APP00000549,CUST00002757,LN00001713,2013-05-23,7974390.01,Approved,2026-07-25 01:44:21.242676,,Loan Management System
APP00000550,CUST00002211,,2013-04-07,2893340.14,Cancelled,2026-07-25 01:44:21.242676,,Loan Management System
APP00000551,CUST00001651,LN00001229,2013-06-16,397563.22,Approved,2026-07-25 01:44:21.242676,,Loan Management System
APP00000552,CUST00001648,LN00002064,2015-10-30,1775112.13,Approved,2026-07-25 01:44:21.242676,,Loan Management System
APP00000553,CUST00003037,,2023-10-07,2579337.91,Rejected,2026-07-25 01:44:21.242676,,Loan Management System
APP00000554,CUST00004010,LN00001346,2016-01-22,1339520.24,Approved,2026-07-25 01:44:21.242676,,Loan Management System
APP00000555,CUST00000231,,2013-04-09,743705.13,Rejected,2026-07-25 01:44:21.242676,,Loan Management System
APP00000556,CUST00004648,LN00001128,2013-07-29,1284788.88,Approved,2026-07-25 01:44:21.242676,,Loan Management System
APP00000557,CUST00003179,,2011-08-26,2441530.52,Rejected,2026-07-25 01:44:21.243675,,Loan Management System
APP00000558,CUST00003851,,2020-12-03,344159.36,Rejected,2026-07-25 01:44:21.243675,,Loan Management System
APP00000559,CUST00001180,,2014-04-01,2065207.39,Pending,2026-07-25 01:44:21.243675,,Loan Management System
APP00000560,CUST00002793,,2018-06-26,503498.91,Pending,2026-07-25 01:44:21.243675,,Loan Management System
APP00000561,CUST00004288,LN00000227,2011-11-08,3219551.05,Approved,2026-07-25 01:44:21.243675,,Loan Management System
APP00000562,CUST00000055,,2019-09-07,955203.44,Rejected,2026-07-25 01:44:21.244689,,Loan Management System
APP00000563,CUST00004559,,2022-08-18,1591731.92,Pending,2026-07-25 01:44:21.244689,,Loan Management System
APP00000564,CUST00001066,LN00001696,2015-06-04,2732854.48,Approved,2026-07-25 01:44:21.244689,,Loan Management System
APP00000565,CUST00001453,LN00000861,2018-02-02,853300.46,Approved,2026-07-25 01:44:21.244689,,Loan Management System
APP00000566,CUST00000707,,2017-01-09,4804800.57,Rejected,2026-07-25 01:44:21.244689,,Loan Management System
APP00000567,CUST00001317,,2016-06-01,1316474.1,Rejected,2026-07-25 01:44:21.244689,,Loan Management System
APP00000568,CUST00001576,,2022-07-20,2604085.55,Rejected,2026-07-25 01:44:21.245688,,Loan Management System
APP00000569,CUST00004011,LN00002104,2018-04-19,6130448.87,Approved,2026-07-25 01:44:21.245688,,Loan Management System
APP00000570,CUST00003988,LN00001680,2015-12-01,9290877.99,Approved,2026-07-25 01:44:21.245688,,Loan Management System
APP00000571,CUST00004596,LN00001579,2018-01-12,3355269.25,Approved,2026-07-25 01:44:21.245688,,Loan Management System
APP00000572,CUST00000665,LN00001077,2017-04-21,1952161.99,Approved,2026-07-25 01:44:21.245688,,Loan Management System
APP00000573,CUST00004048,LN00000703,2025-01-27,9014085.55,Approved,2026-07-25 01:44:21.245688,,Loan Management System
APP00000574,CUST00002611,,2024-02-17,1102730.76,Rejected,2026-07-25 01:44:21.246682,,Loan Management System
APP00000575,CUST00004440,,2023-11-12,2718434.36,Rejected,2026-07-25 01:44:21.246682,,Loan Management System
APP00000576,CUST00002536,LN00001553,2022-09-30,590425.76,Approved,2026-07-25 01:44:21.246682,,Loan Management System
APP00000577,CUST00002668,LN00000638,2023-07-01,7860237.14,Approved,2026-07-25 01:44:21.246682,,Loan Management System
APP00000578,CUST00001834,,2018-09-02,1572839.47,Rejected,2026-07-25 01:44:21.246682,,Loan Management System
APP00000579,CUST00004805,LN00000297,2022-10-27,1009404.91,Approved,2026-07-25 01:44:21.246682,,Loan Management System
APP00000580,CUST00003933,,2012-03-06,869860.99,Pending,2026-07-25 01:44:21.247684,,Loan Management System
APP00000581,CUST00002902,,2025-10-14,7806574.8,Rejected,2026-07-25 01:44:21.247684,,Loan Management System
APP00000582,CUST00003744,LN00002375,2023-01-13,2142602.95,Approved,2026-07-25 01:44:21.247684,,Loan Management System
APP00000583,CUST00001094,LN00000158,2013-11-17,2106631.77,Approved,2026-07-25 01:44:21.247684,,Loan Management System
APP00000584,CUST00002392,,2014-09-24,337736.91,Pending,2026-07-25 01:44:21.247684,,Loan Management System
APP00000585,CUST00000623,LN00002092,2012-10-17,10068366.69,Approved,2026-07-25 01:44:21.247684,,Loan Management System
APP00000586,CUST00004963,LN00001942,2012-04-11,554612.09,Approved,2026-07-25 01:44:21.247684,,Loan Management System
APP00000587,CUST00003117,LN00001311,2022-09-01,754976.73,Approved,2026-07-25 01:44:21.247684,,Loan Management System
APP00000588,CUST00003551,LN00000055,2025-11-21,3408770.71,Approved,2026-07-25 01:44:21.247684,,Loan Management System
APP00000589,CUST00002041,LN00000144,2016-01-19,170539.24,Approved,2026-07-25 01:44:21.247684,,Loan Management System
APP00000590,CUST00003112,,2021-10-25,141501.39,Rejected,2026-07-25 01:44:21.248686,,Loan Management System
APP00000591,CUST00002609,,2013-05-21,1033147.41,Rejected,2026-07-25 01:44:21.248686,,Loan Management System
APP00000592,CUST00003055,,2017-04-05,50673.44,Pending,2026-07-25 01:44:21.248686,,Loan Management System
APP00000593,CUST00000170,LN00000583,2012-02-17,1366283.1,Approved,2026-07-25 01:44:21.248686,,Loan Management System
APP00000594,CUST00002882,LN00002462,2023-11-20,267950.75,Approved,2026-07-25 01:44:21.248686,,Loan Management System
APP00000595,CUST00004479,LN00002049,2020-07-02,1546323.08,Approved,2026-07-25 01:44:21.248686,,Loan Management System
APP00000596,CUST00001689,LN00002398,2017-11-05,3277236.42,Approved,2026-07-25 01:44:21.248686,,Loan Management System
APP00000597,CUST00003599,LN00001418,2019-02-12,2254876.09,Approved,2026-07-25 01:44:21.248686,,Loan Management System
APP00000598,CUST00004693,LN00000877,2021-01-14,551296.65,Approved,2026-07-25 01:44:21.248686,,Loan Management System
APP00000599,CUST00002627,LN00002241,2019-01-01,1233355.06,Approved,2026-07-25 01:44:21.248686,,Loan Management System
APP00000600,CUST00003415,LN00000209,2022-02-28,2312068.95,Approved,2026-07-25 01:44:21.248686,,Loan Management System
APP00000601,CUST00000310,,2016-03-15,6798941.95,Cancelled,2026-07-25 01:44:21.249691,,Loan Management System
APP00000602,CUST00002922,LN00001493,2024-05-12,216628.81,Approved,2026-07-25 01:44:21.249691,,Loan Management System
APP00000603,CUST00000205,LN00001401,2018-06-25,136284.6,Approved,2026-07-25 01:44:21.249691,,Loan Management System
APP00000604,CUST00004252,LN00002056,2012-05-31,223663.39,Approved,2026-07-25 01:44:21.249691,,Loan Management System
APP00000605,CUST00002655,,2014-04-29,705021.03,Cancelled,2026-07-25 01:44:21.249691,,Loan Management System
APP00000606,CUST00002362,LN00000249,2019-08-08,1320368.36,Approved,2026-07-25 01:44:21.249691,,Loan Management System
APP00000607,CUST00002706,LN00000495,2023-02-28,1164569.09,Approved,2026-07-25 01:44:21.249691,,Loan Management System
APP00000608,CUST00004341,,2023-10-15,2989574.19,Rejected,2026-07-25 01:44:21.249691,,Loan Management System
APP00000609,CUST00001951,LN00000315,2018-10-11,744470.5,Approved,2026-07-25 01:44:21.249691,,Loan Management System
APP00000610,CUST00004242,,2011-10-20,633128.44,Rejected,2026-07-25 01:44:21.250685,,Loan Management System
APP00000611,CUST00000835,LN00000380,2023-05-02,428166.76,Approved,2026-07-25 01:44:21.250685,,Loan Management System
APP00000612,CUST00003683,LN00000825,2018-07-18,584436.56,Approved,2026-07-25 01:44:21.250685,,Loan Management System
APP00000613,CUST00002343,LN00001225,2022-10-17,9400042.1,Approved,2026-07-25 01:44:21.250685,,Loan Management System
APP00000614,CUST00000520,LN00002223,2019-07-15,1560888.73,Approved,2026-07-25 01:44:21.250685,,Loan Management System
APP00000615,CUST00003712,,2014-07-19,769316.52,Rejected,2026-07-25 01:44:21.250685,,Loan Management System
APP00000616,CUST00004511,LN00000009,2024-01-31,2831304.33,Approved,2026-07-25 01:44:21.250685,,Loan Management System
APP00000617,CUST00003678,LN00001931,2017-02-11,675164.9,Approved,2026-07-25 01:44:21.250685,,Loan Management System
APP00000618,CUST00001626,LN00001062,2024-12-30,8465137.35,Approved,2026-07-25 01:44:21.250685,,Loan Management System
APP00000619,CUST00004640,LN00001558,2023-01-21,652782.28,Approved,2026-07-25 01:44:21.250685,,Loan Management System
APP00000620,CUST00004676,,2017-02-20,5239073.15,Rejected,2026-07-25 01:44:21.250685,,Loan Management System
APP00000621,CUST00000542,LN00000529,2012-01-12,1495691.95,Approved,2026-07-25 01:44:21.250685,,Loan Management System
APP00000622,CUST00003675,LN00002272,2026-05-10,8239075.04,Approved,2026-07-25 01:44:21.251679,,Loan Management System
APP00000623,CUST00001599,LN00001300,2017-02-04,1774467.06,Approved,2026-07-25 01:44:21.251679,,Loan Management System
APP00000624,CUST00004721,LN00001074,2019-06-29,11839757.14,Approved,2026-07-25 01:44:21.251679,,Loan Management System
APP00000625,CUST00003903,,2013-12-14,3163869.98,Rejected,2026-07-25 01:44:21.251679,,Loan Management System
APP00000626,CUST00004155,LN00001532,2023-02-12,1966325.86,Approved,2026-07-25 01:44:21.251679,,Loan Management System
APP00000627,CUST00001944,LN00001421,2017-05-08,152063.12,Approved,2026-07-25 01:44:21.251679,,Loan Management System
APP00000628,CUST00001089,,2015-10-13,1965452.88,Cancelled,2026-07-25 01:44:21.251679,,Loan Management System
APP00000629,CUST00001340,,2011-09-05,1020204.68,Pending,2026-07-25 01:44:21.251679,,Loan Management System
APP00000630,CUST00003723,LN00000284,2012-09-02,3502563.43,Approved,2026-07-25 01:44:21.251679,,Loan Management System
APP00000631,CUST00000632,LN00001514,2019-01-15,13937221.88,Approved,2026-07-25 01:44:21.251679,,Loan Management System
APP00000632,CUST00004867,LN00000078,2012-03-26,12512163.22,Approved,2026-07-25 01:44:21.251679,,Loan Management System
APP00000633,CUST00003458,LN00002439,2024-12-22,1375431.85,Approved,2026-07-25 01:44:21.251679,,Loan Management System
APP00000634,CUST00003444,,2024-05-20,374666.91,Rejected,2026-07-25 01:44:21.252681,,Loan Management System
APP00000635,CUST00003793,LN00000182,2011-08-29,2916484.29,Approved,2026-07-25 01:44:21.252681,,Loan Management System
APP00000636,CUST00004426,LN00000283,2011-08-08,602712.38,Approved,2026-07-25 01:44:21.252681,,Loan Management System
APP00000637,CUST00001779,,2016-09-12,241530.03,Rejected,2026-07-25 01:44:21.252681,,Loan Management System
APP00000638,CUST00002644,LN00001017,2025-09-04,1652611.35,Approved,2026-07-25 01:44:21.252681,,Loan Management System
APP00000639,CUST00004266,,2023-11-10,680648.8,Rejected,2026-07-25 01:44:21.252681,,Loan Management System
APP00000640,CUST00001359,LN00000385,2023-10-08,1483518.87,Approved,2026-07-25 01:44:21.252681,,Loan Management System
APP00000641,CUST00003732,LN00000293,2012-08-08,2358001.11,Approved,2026-07-25 01:44:21.252681,,Loan Management System
APP00000642,CUST00001294,LN00000876,2021-07-13,1692219.91,Approved,2026-07-25 01:44:21.252681,,Loan Management System
APP00000643,CUST00004891,LN00000317,2018-09-11,2039819.3,Approved,2026-07-25 01:44:21.252681,,Loan Management System
APP00000644,CUST00001994,,2023-05-07,19120378.65,Cancelled,2026-07-25 01:44:21.253696,,Loan Management System
APP00000645,CUST00002444,LN00000719,2016-09-25,4027296.23,Approved,2026-07-25 01:44:21.253696,,Loan Management System
APP00000646,CUST00004048,LN00001261,2012-02-03,3096999.99,Approved,2026-07-25 01:44:21.253696,,Loan Management System
APP00000647,CUST00001248,LN00001322,2013-05-25,7259033.21,Approved,2026-07-25 01:44:21.253696,,Loan Management System
APP00000648,CUST00001806,,2019-06-24,9554325.61,Rejected,2026-07-25 01:44:21.253696,,Loan Management System
APP00000649,CUST00001050,LN00001260,2021-08-24,2407308.24,Approved,2026-07-25 01:44:21.253696,,Loan Management System
APP00000650,CUST00000784,,2014-04-12,9538299.87,Rejected,2026-07-25 01:44:21.253696,,Loan Management System
APP00000651,CUST00003969,LN00000146,2015-09-12,440371.02,Approved,2026-07-25 01:44:21.253696,,Loan Management System
APP00000652,CUST00001764,,2023-03-27,3902536.41,Rejected,2026-07-25 01:44:21.254686,,Loan Management System
APP00000653,CUST00000228,LN00002143,2023-11-25,4197158.09,Approved,2026-07-25 01:44:21.254686,,Loan Management System
APP00000654,CUST00002478,LN00000958,2023-03-26,10923096.78,Approved,2026-07-25 01:44:21.254686,,Loan Management System
APP00000655,CUST00001793,LN00001582,2021-03-15,8260884.91,Approved,2026-07-25 01:44:21.254686,,Loan Management System
APP00000656,CUST00003912,LN00001369,2013-05-27,1372839.86,Approved,2026-07-25 01:44:21.254686,,Loan Management System
APP00000657,CUST00000386,LN00000058,2015-12-28,9349563.18,Approved,2026-07-25 01:44:21.254686,,Loan Management System
APP00000658,CUST00000746,LN00001286,2020-05-20,2887287.28,Approved,2026-07-25 01:44:21.254686,,Loan Management System
APP00000659,CUST00003535,LN00000031,2018-08-02,5713697.91,Approved,2026-07-25 01:44:21.254686,,Loan Management System
APP00000660,CUST00002225,LN00001409,2023-10-21,1106633.08,Approved,2026-07-25 01:44:21.254686,,Loan Management System
APP00000661,CUST00003248,,2013-10-31,1645711.36,Rejected,2026-07-25 01:44:21.254686,,Loan Management System
APP00000662,CUST00002093,LN00001992,2014-08-10,1181900.32,Approved,2026-07-25 01:44:21.254686,,Loan Management System
APP00000663,CUST00001649,LN00000021,2015-05-23,147230.21,Approved,2026-07-25 01:44:21.254686,,Loan Management System
APP00000664,CUST00002420,LN00001933,2013-08-05,2993566.79,Approved,2026-07-25 01:44:21.254686,,Loan Management System
APP00000665,CUST00000820,LN00001970,2024-08-10,6909753.17,Approved,2026-07-25 01:44:21.254686,,Loan Management System
APP00000666,CUST00003382,LN00002161,2024-08-21,1893519.64,Approved,2026-07-25 01:44:21.254686,,Loan Management System
APP00000667,CUST00001652,LN00002230,2025-10-01,1855359.09,Approved,2026-07-25 01:44:21.254686,,Loan Management System
APP00000668,CUST00000181,,2023-07-03,1737881.26,Pending,2026-07-25 01:44:21.254686,,Loan Management System
APP00000669,CUST00004333,LN00002328,2020-09-20,823003.04,Approved,2026-07-25 01:44:21.254686,,Loan Management System
APP00000670,CUST00004587,LN00000402,2020-01-26,1822952.07,Approved,2026-07-25 01:44:21.255686,,Loan Management System
APP00000671,CUST00002277,LN00002429,2012-12-04,1903191.25,Approved,2026-07-25 01:44:21.255686,,Loan Management System
APP00000672,CUST00003150,LN00001857,2019-10-17,10912028.95,Approved,2026-07-25 01:44:21.255686,,Loan Management System
APP00000673,CUST00004692,LN00002251,2024-08-19,2226996.59,Approved,2026-07-25 01:44:21.255686,,Loan Management System
APP00000674,CUST00000214,LN00000281,2021-07-24,2051673.69,Approved,2026-07-25 01:44:21.255686,,Loan Management System
APP00000675,CUST00003740,LN00001309,2019-11-04,915777.53,Approved,2026-07-25 01:44:21.255686,,Loan Management System
APP00000676,CUST00001600,LN00001694,2013-05-18,1732328.25,Approved,2026-07-25 01:44:21.255686,,Loan Management System
APP00000677,CUST00002887,,2019-02-28,6705950.22,Rejected,2026-07-25 01:44:21.255686,,Loan Management System
APP00000678,CUST00002135,LN00000928,2013-06-24,541805.67,Approved,2026-07-25 01:44:21.255686,,Loan Management System
APP00000679,CUST00002215,LN00000434,2022-11-19,15796355.9,Approved,2026-07-25 01:44:21.255686,,Loan Management System
APP00000680,CUST00001945,LN00001102,2019-08-26,552386.67,Approved,2026-07-25 01:44:21.255686,,Loan Management System
APP00000681,CUST00004151,LN00000785,2026-03-16,4412721.26,Approved,2026-07-25 01:44:21.255686,,Loan Management System
APP00000682,CUST00004720,,2013-06-21,2315588.02,Rejected,2026-07-25 01:44:21.255686,,Loan Management System
APP00000683,CUST00002252,LN00001622,2022-02-06,10395194.49,Approved,2026-07-25 01:44:21.255686,,Loan Management System
APP00000684,CUST00003682,LN00000784,2024-03-11,1822876.8,Approved,2026-07-25 01:44:21.255686,,Loan Management System
APP00000685,CUST00000766,,2020-02-28,333943.06,Pending,2026-07-25 01:44:21.256682,,Loan Management System
APP00000686,CUST00001774,LN00001718,2019-10-30,1071837.63,Approved,2026-07-25 01:44:21.256682,,Loan Management System
APP00000687,CUST00004452,,2021-04-21,2586948.48,Rejected,2026-07-25 01:44:21.256682,,Loan Management System
APP00000688,CUST00001343,LN00002110,2019-05-13,2980066.52,Approved,2026-07-25 01:44:21.256682,,Loan Management System
APP00000689,CUST00001376,LN00000093,2017-08-21,1521482.62,Approved,2026-07-25 01:44:21.256682,,Loan Management System
APP00000690,CUST00000817,LN00001671,2018-03-15,2090791.85,Approved,2026-07-25 01:44:21.256682,,Loan Management System
APP00000691,CUST00003119,,2017-02-21,6236195.59,Rejected,2026-07-25 01:44:21.256682,,Loan Management System
APP00000692,CUST00001134,LN00000880,2012-12-16,6371646.68,Approved,2026-07-25 01:44:21.256682,,Loan Management System
APP00000693,CUST00002444,LN00000161,2013-01-19,1184889.96,Approved,2026-07-25 01:44:21.256682,,Loan Management System
APP00000694,CUST00003278,LN00002109,2021-12-09,5582191.97,Approved,2026-07-25 01:44:21.256682,,Loan Management System
APP00000695,CUST00001410,LN00000224,2021-08-20,1896890.99,Approved,2026-07-25 01:44:21.256682,,Loan Management System
APP00000696,CUST00001083,,2023-10-04,841964.03,Rejected,2026-07-25 01:44:21.257600,,Loan Management System
APP00000697,CUST00003878,,2021-06-25,18723458.17,Rejected,2026-07-25 01:44:21.257600,,Loan Management System
APP00000698,CUST00004536,LN00000244,2020-08-02,5051185.42,Approved,2026-07-25 01:44:21.257600,,Loan Management System
APP00000699,CUST00004328,,2013-02-09,2292092.89,Pending,2026-07-25 01:44:21.257600,,Loan Management System
APP00000700,CUST00001786,LN00000056,2017-05-19,303923.27,Approved,2026-07-25 01:44:21.257600,,Loan Management System
APP00000701,CUST00000074,LN00000305,2019-07-22,3364612.47,Approved,2026-07-25 01:44:21.257600,,Loan Management System
APP00000702,CUST00001248,LN00000251,2014-03-21,1964594.11,Approved,2026-07-25 01:44:21.257600,,Loan Management System
APP00000703,CUST00003061,LN00001264,2016-12-30,1290028.99,Approved,2026-07-25 01:44:21.257600,,Loan Management System
APP00000704,CUST00003170,LN00002452,2019-01-24,4639087.81,Approved,2026-07-25 01:44:21.257600,,Loan Management System
APP00000705,CUST00001424,LN00001384,2019-07-25,1080372.92,Approved,2026-07-25 01:44:21.257600,,Loan Management System
APP00000706,CUST00000143,LN00001378,2020-03-01,229579.68,Approved,2026-07-25 01:44:21.257600,,Loan Management System
APP00000707,CUST00000270,LN00000995,2023-07-20,236048.38,Approved,2026-07-25 01:44:21.257600,,Loan Management System
APP00000708,CUST00001154,,2021-02-26,2571107.16,Rejected,2026-07-25 01:44:21.258687,,Loan Management System
APP00000709,CUST00000375,LN00000216,2014-01-02,8985392.14,Approved,2026-07-25 01:44:21.258687,,Loan Management System
APP00000710,CUST00002299,,2021-01-25,1236839.48,Pending,2026-07-25 01:44:21.258687,,Loan Management System
APP00000711,CUST00000600,LN00002219,2022-08-09,2948820.39,Approved,2026-07-25 01:44:21.258687,,Loan Management System
APP00000712,CUST00004713,,2023-01-03,243770.75,Rejected,2026-07-25 01:44:21.258687,,Loan Management System
APP00000713,CUST00001630,LN00000800,2016-02-24,2927160.74,Approved,2026-07-25 01:44:21.258687,,Loan Management System
APP00000714,CUST00000905,LN00002103,2013-05-11,643876.9,Approved,2026-07-25 01:44:21.258687,,Loan Management System
APP00000715,CUST00002192,LN00001488,2020-07-29,298666.7,Approved,2026-07-25 01:44:21.258687,,Loan Management System
APP00000716,CUST00003038,LN00001939,2018-08-28,2210830.5,Approved,2026-07-25 01:44:21.258687,,Loan Management System
APP00000717,CUST00002970,LN00001176,2019-01-24,1661706.75,Approved,2026-07-25 01:44:21.258687,,Loan Management System
APP00000718,CUST00000553,LN00002014,2023-09-23,3895043.18,Approved,2026-07-25 01:44:21.258687,,Loan Management System
APP00000719,CUST00000074,LN00001247,2019-01-07,714920.6,Approved,2026-07-25 01:44:21.258687,,Loan Management System
APP00000720,CUST00002210,LN00000488,2016-01-19,1506743.31,Approved,2026-07-25 01:44:21.258687,,Loan Management System
APP00000721,CUST00001151,LN00001751,2025-12-15,4121279.17,Approved,2026-07-25 01:44:21.258687,,Loan Management System
APP00000722,CUST00001168,LN00000875,2018-03-20,7485160.87,Approved,2026-07-25 01:44:21.258687,,Loan Management System
APP00000723,CUST00003372,,2017-06-03,788520.42,Pending,2026-07-25 01:44:21.259688,,Loan Management System
APP00000724,CUST00002086,LN00000676,2022-12-06,2513330.16,Approved,2026-07-25 01:44:21.259688,,Loan Management System
APP00000725,CUST00003806,LN00001016,2015-09-17,2425689.01,Approved,2026-07-25 01:44:21.259688,,Loan Management System
APP00000726,CUST00004369,LN00001574,2017-12-13,2521846.07,Approved,2026-07-25 01:44:21.259688,,Loan Management System
APP00000727,CUST00004767,LN00002015,2016-12-05,2220033.63,Approved,2026-07-25 01:44:21.259688,,Loan Management System
APP00000728,CUST00004189,,2019-08-05,1955836.96,Rejected,2026-07-25 01:44:21.259688,,Loan Management System
APP00000729,CUST00001524,,2012-02-07,2398868.87,Rejected,2026-07-25 01:44:21.259688,,Loan Management System
APP00000730,CUST00004240,,2016-06-11,3421081.38,Rejected,2026-07-25 01:44:21.260685,,Loan Management System
APP00000731,CUST00004027,,2018-07-08,5682211.26,Pending,2026-07-25 01:44:21.260685,,Loan Management System
APP00000732,CUST00000955,,2014-08-16,2164040.61,Rejected,2026-07-25 01:44:21.260685,,Loan Management System
APP00000733,CUST00000793,,2024-08-23,2861083.01,Rejected,2026-07-25 01:44:21.260685,,Loan Management System
APP00000734,CUST00002453,,2013-11-12,7875170.22,Rejected,2026-07-25 01:44:21.260685,,Loan Management System
APP00000735,CUST00004375,LN00000690,2024-11-14,1676364.28,Approved,2026-07-25 01:44:21.261685,,Loan Management System
APP00000736,CUST00003575,LN00000605,2024-08-24,4595826.19,Approved,2026-07-25 01:44:21.261685,,Loan Management System
APP00000737,CUST00001770,LN00001501,2022-03-28,4792491.26,Approved,2026-07-25 01:44:21.261685,,Loan Management System
APP00000738,CUST00000422,LN00001031,2025-12-27,1934760.99,Approved,2026-07-25 01:44:21.261685,,Loan Management System
APP00000739,CUST00003263,,2026-05-10,126233.46,Rejected,2026-07-25 01:44:21.261685,,Loan Management System
APP00000740,CUST00002002,LN00001817,2016-12-31,2121591.07,Approved,2026-07-25 01:44:21.261685,,Loan Management System
APP00000741,CUST00000567,LN00000680,2021-03-07,2307158.56,Approved,2026-07-25 01:44:21.261685,,Loan Management System
APP00000742,CUST00003679,,2012-12-04,734879.14,Rejected,2026-07-25 01:44:21.261685,,Loan Management System
APP00000743,CUST00003628,LN00001690,2018-01-07,213972.31,Approved,2026-07-25 01:44:21.261685,,Loan Management System
APP00000744,CUST00004185,,2013-10-28,1722724.11,Rejected,2026-07-25 01:44:21.261685,,Loan Management System
APP00000745,CUST00004274,,2022-09-05,10375568.99,Cancelled,2026-07-25 01:44:21.262686,,Loan Management System
APP00000746,CUST00004711,,2026-03-13,2201768.11,Rejected,2026-07-25 01:44:21.262686,,Loan Management System
APP00000747,CUST00002754,LN00000627,2024-11-11,11284891.55,Approved,2026-07-25 01:44:21.262686,,Loan Management System
APP00000748,CUST00000752,LN00001846,2016-07-21,4909822.51,Approved,2026-07-25 01:44:21.262686,,Loan Management System
APP00000749,CUST00002086,LN00000276,2017-03-13,3792588.49,Approved,2026-07-25 01:44:21.262686,,Loan Management System
APP00000750,CUST00004152,,2020-09-13,1715778.49,Rejected,2026-07-25 01:44:21.262686,,Loan Management System
APP00000751,CUST00003933,LN00002374,2017-10-03,1438079.6,Approved,2026-07-25 01:44:21.262686,,Loan Management System
APP00000752,CUST00002464,,2020-07-23,2405301.8,Cancelled,2026-07-25 01:44:21.263684,,Loan Management System
APP00000753,CUST00000668,,2013-09-23,697770.31,Rejected,2026-07-25 01:44:21.263684,,Loan Management System
APP00000754,CUST00004898,LN00002073,2013-08-25,2361323.66,Approved,2026-07-25 01:44:21.263684,,Loan Management System
APP00000755,CUST00004239,,2025-10-06,8217969.91,Rejected,2026-07-25 01:44:21.263684,,Loan Management System
APP00000756,CUST00004065,LN00001113,2016-06-07,8802635.56,Approved,2026-07-25 01:44:21.263684,,Loan Management System
APP00000757,CUST00002983,LN00000139,2019-11-23,389580.94,Approved,2026-07-25 01:44:21.263684,,Loan Management System
APP00000758,CUST00000396,,2016-08-20,1981459.82,Rejected,2026-07-25 01:44:21.263684,,Loan Management System
APP00000759,CUST00000440,LN00001864,2014-01-13,19524989.54,Approved,2026-07-25 01:44:21.263684,,Loan Management System
APP00000760,CUST00002166,LN00001651,2014-05-03,1731312.28,Approved,2026-07-25 01:44:21.263684,,Loan Management System
APP00000761,CUST00002597,,2018-10-11,240135.45,Pending,2026-07-25 01:44:21.264693,,Loan Management System
APP00000762,CUST00004230,,2020-08-11,8093464.97,Rejected,2026-07-25 01:44:21.264693,,Loan Management System
APP00000763,CUST00003772,,2018-01-05,2479267.27,Rejected,2026-07-25 01:44:21.264693,,Loan Management System
APP00000764,CUST00001500,LN00000201,2023-09-12,7786275.5,Approved,2026-07-25 01:44:21.264693,,Loan Management System
APP00000765,CUST00003194,LN00001537,2012-10-20,709894.77,Approved,2026-07-25 01:44:21.264693,,Loan Management System
APP00000766,CUST00000575,LN00002387,2025-05-30,2511271.82,Approved,2026-07-25 01:44:21.264693,,Loan Management System
APP00000767,CUST00001012,LN00000255,2021-10-21,504203.88,Approved,2026-07-25 01:44:21.264693,,Loan Management System
APP00000768,CUST00000186,LN00002446,2023-04-12,109727.69,Approved,2026-07-25 01:44:21.264693,,Loan Management System
APP00000769,CUST00003633,LN00000643,2020-08-15,983801.18,Approved,2026-07-25 01:44:21.264693,,Loan Management System
APP00000770,CUST00001448,LN00000455,2015-01-28,2017880.35,Approved,2026-07-25 01:44:21.264693,,Loan Management System
APP00000771,CUST00002009,LN00000546,2015-09-01,7556366.45,Approved,2026-07-25 01:44:21.264693,,Loan Management System
APP00000772,CUST00002848,LN00000173,2012-06-25,3232806.25,Approved,2026-07-25 01:44:21.264693,,Loan Management System
APP00000773,CUST00003951,LN00000426,2018-08-19,1042844.19,Approved,2026-07-25 01:44:21.264693,,Loan Management System
APP00000774,CUST00003142,,2022-01-08,2374907.33,Rejected,2026-07-25 01:44:21.265688,,Loan Management System
APP00000775,CUST00004653,LN00002268,2023-09-17,2145140.68,Approved,2026-07-25 01:44:21.265688,,Loan Management System
APP00000776,CUST00002174,,2015-08-28,2568697.1,Pending,2026-07-25 01:44:21.265688,,Loan Management System
APP00000777,CUST00001117,,2015-01-25,440079.65,Cancelled,2026-07-25 01:44:21.265688,,Loan Management System
APP00000778,CUST00003607,LN00000587,2014-10-22,7782257.56,Approved,2026-07-25 01:44:21.265688,,Loan Management System
APP00000779,CUST00001300,,2013-04-11,4759553.46,Cancelled,2026-07-25 01:44:21.266689,,Loan Management System
APP00000780,CUST00003365,,2021-08-31,1369827.67,Rejected,2026-07-25 01:44:21.266689,,Loan Management System
APP00000781,CUST00001901,,2012-02-18,355971.32,Rejected,2026-07-25 01:44:21.266689,,Loan Management System
APP00000782,CUST00001905,,2019-02-27,340262.59,Rejected,2026-07-25 01:44:21.266689,,Loan Management System
APP00000783,CUST00002018,LN00001420,2019-10-17,5576066.01,Approved,2026-07-25 01:44:21.266689,,Loan Management System
