rate_date,currency,currency_symbol,rate_to_inr,source
2026-03-10,Japanese Yen,¥,0.5823,Exchange Rate API
2026-03-09,Japanese Yen,¥,0.5832,Exchange Rate API
2026-03-08,Japanese Yen,¥,0.5857,Exchange Rate API
2026-03-07,Japanese Yen,¥,0.5866,Exchange Rate API
2026-03-06,Japanese Yen,¥,0.5841,Exchange Rate API
2026-03-05,Japanese Yen,¥,0.5811,Exchange Rate API
2026-03-04,Japanese Yen,¥,0.5807,Exchange Rate API
2026-03-03,Japanese Yen,¥,0.5793,Exchange Rate API
2026-03-02,Japanese Yen,¥,0.5777,Exchange Rate API
2026-03-01,Japanese Yen,¥,0.5746,Exchange Rate API
2026-02-28,Japanese Yen,¥,0.5747,Exchange Rate API
2026-02-27,Japanese Yen,¥,0.5734,Exchange Rate API
2026-02-26,Japanese Yen,¥,0.5731,Exchange Rate API
2026-02-25,Japanese Yen,¥,0.5701,Exchange Rate API
2026-02-24,Japanese Yen,¥,0.5724,Exchange Rate API
2026-02-23,Japanese Yen,¥,0.5695,Exchange Rate API
2026-02-22,Japanese Yen,¥,0.572,Exchange Rate API
2026-02-21,Japanese Yen,¥,0.5744,Exchange Rate API
2026-02-20,Japanese Yen,¥,0.5752,Exchange Rate API
2026-02-19,Japanese Yen,¥,0.5752,Exchange Rate API
2026-02-18,Japanese Yen,¥,0.5749,Exchange Rate API
2026-02-17,Japanese Yen,¥,0.5753,Exchange Rate API
2026-02-16,Japanese Yen,¥,0.5773,Exchange Rate API
2026-02-15,Japanese Yen,¥,0.58,Exchange Rate API
2026-02-14,Japanese Yen,¥,0.5797,Exchange Rate API
2026-02-13,Japanese Yen,¥,0.5819,Exchange Rate API
2026-02-12,Japanese Yen,¥,0.583,Exchange Rate API
2026-02-11,Japanese Yen,¥,0.5818,Exchange Rate API
2026-02-10,Japanese Yen,¥,0.5816,Exchange Rate API
2026-02-09,Japanese Yen,¥,0.5792,Exchange Rate API
2026-02-08,Japanese Yen,¥,0.5762,Exchange Rate API
2026-02-07,Japanese Yen,¥,0.5735,Exchange Rate API
2026-02-06,Japanese Yen,¥,0.5762,Exchange Rate API
2026-02-05,Japanese Yen,¥,0.5751,Exchange Rate API
2026-02-04,Japanese Yen,¥,0.5766,Exchange Rate API
2026-02-03,Japanese Yen,¥,0.5766,Exchange Rate API
2026-02-02,Japanese Yen,¥,0.5743,Exchange Rate API
2026-02-01,Japanese Yen,¥,0.5726,Exchange Rate API
2026-01-31,Japanese Yen,¥,0.5722,Exchange Rate API
2026-01-30,Japanese Yen,¥,0.5718,Exchange Rate API
2026-01-29,Japanese Yen,¥,0.572,Exchange Rate API
2026-01-28,Japanese Yen,¥,0.5697,Exchange Rate API
2026-01-27,Japanese Yen,¥,0.5688,Exchange Rate API
2026-01-26,Japanese Yen,¥,0.5673,Exchange Rate API
2026-01-25,Japanese Yen,¥,0.5667,Exchange Rate API
2026-01-24,Japanese Yen,¥,0.5656,Exchange Rate API
2026-01-23,Japanese Yen,¥,0.5663,Exchange Rate API
2026-01-22,Japanese Yen,¥,0.5683,Exchange Rate API
2026-01-21,Japanese Yen,¥,0.5693,Exchange Rate API
2026-01-20,Japanese Yen,¥,0.5663,Exchange Rate API
2026-01-19,Japanese Yen,¥,0.5635,Exchange Rate API
2026-01-18,Japanese Yen,¥,0.5647,Exchange Rate API
2026-01-17,Japanese Yen,¥,0.5632,Exchange Rate API
2026-01-16,Japanese Yen,¥,0.5647,Exchange Rate API
2026-01-15,Japanese Yen,¥,0.5658,Exchange Rate API
2026-01-14,Japanese Yen,¥,0.5686,Exchange Rate API
2026-01-13,Japanese Yen,¥,0.5711,Exchange Rate API
2026-01-12,Japanese Yen,¥,0.57,Exchange Rate API
2026-01-11,Japanese Yen,¥,0.5706,Exchange Rate API
2026-01-10,Japanese Yen,¥,0.5681,Exchange Rate API
2026-01-09,Japanese Yen,¥,0.5671,Exchange Rate API
2026-01-08,Japanese Yen,¥,0.5703,Exchange Rate API
2026-01-07,Japanese Yen,¥,0.5717,Exchange Rate API
2026-01-06,Japanese Yen,¥,0.571,Exchange Rate API
2026-01-05,Japanese Yen,¥,0.5717,Exchange Rate API
2026-01-04,Japanese Yen,¥,0.5747,Exchange Rate API
2026-01-03,Japanese Yen,¥,0.5734,Exchange Rate API
2026-01-02,Japanese Yen,¥,0.5726,Exchange Rate API
2026-01-01,Japanese Yen,¥,0.5746,Exchange Rate API
2025-12-31,Japanese Yen,¥,0.5768,Exchange Rate API
2025-12-30,Japanese Yen,¥,0.578,Exchange Rate API
2025-12-29,Japanese Yen,¥,0.5803,Exchange Rate API
2025-12-28,Japanese Yen,¥,0.582,Exchange Rate API
2025-12-27,Japanese Yen,¥,0.5833,Exchange Rate API
2025-12-26,Japanese Yen,¥,0.5835,Exchange Rate API
2025-12-25,Japanese Yen,¥,0.5845,Exchange Rate API
2025-12-24,Japanese Yen,¥,0.584,Exchange Rate API
2025-12-23,Japanese Yen,¥,0.583,Exchange Rate API
2025-12-22,Japanese Yen,¥,0.582,Exchange Rate API
2025-12-21,Japanese Yen,¥,0.5798,Exchange Rate API
2025-12-20,Japanese Yen,¥,0.5778,Exchange Rate API
2025-12-19,Japanese Yen,¥,0.5809,Exchange Rate API
2025-12-18,Japanese Yen,¥,0.5808,Exchange Rate API
2025-12-17,Japanese Yen,¥,0.5789,Exchange Rate API
2025-12-16,Japanese Yen,¥,0.5764,Exchange Rate API
2025-12-15,Japanese Yen,¥,0.5735,Exchange Rate API
2025-12-14,Japanese Yen,¥,0.5759,Exchange Rate API
2025-12-13,Japanese Yen,¥,0.5731,Exchange Rate API
2025-12-12,Japanese Yen,¥,0.575,Exchange Rate API
2025-12-11,Japanese Yen,¥,0.5773,Exchange Rate API
2025-12-10,Japanese Yen,¥,0.58,Exchange Rate API
2025-12-09,Japanese Yen,¥,0.5768,Exchange Rate API
2025-12-08,Japanese Yen,¥,0.5757,Exchange Rate API
2025-12-07,Japanese Yen,¥,0.5775,Exchange Rate API
2025-12-06,Japanese Yen,¥,0.5749,Exchange Rate API
2025-12-05,Japanese Yen,¥,0.574,Exchange Rate API
2025-12-04,Japanese Yen,¥,0.5717,Exchange Rate API
2025-12-03,Japanese Yen,¥,0.574,Exchange Rate API
2025-12-02,Japanese Yen,¥,0.5759,Exchange Rate API
2025-12-01,Japanese Yen,¥,0.578,Exchange Rate API
2025-11-30,Japanese Yen,¥,0.5757,Exchange Rate API
2025-11-29,Japanese Yen,¥,0.5753,Exchange Rate API
2025-11-28,Japanese Yen,¥,0.5747,Exchange Rate API
2025-11-27,Japanese Yen,¥,0.5759,Exchange Rate API
2025-11-26,Japanese Yen,¥,0.5741,Exchange Rate API
2025-11-25,Japanese Yen,¥,0.5737,Exchange Rate API
2025-11-24,Japanese Yen,¥,0.5722,Exchange Rate API
2025-11-23,Japanese Yen,¥,0.5739,Exchange Rate API
2025-11-22,Japanese Yen,¥,0.5735,Exchange Rate API
2025-11-21,Japanese Yen,¥,0.5737,Exchange Rate API
2025-11-20,Japanese Yen,¥,0.5724,Exchange Rate API
2025-11-19,Japanese Yen,¥,0.5745,Exchange Rate API
2025-11-18,Japanese Yen,¥,0.5743,Exchange Rate API
2025-11-17,Japanese Yen,¥,0.5766,Exchange Rate API
2025-11-16,Japanese Yen,¥,0.5757,Exchange Rate API
2025-11-15,Japanese Yen,¥,0.5788,Exchange Rate API
2025-11-14,Japanese Yen,¥,0.5822,Exchange Rate API
2025-11-13,Japanese Yen,¥,0.5819,Exchange Rate API
2025-11-12,Japanese Yen,¥,0.5804,Exchange Rate API
2025-11-11,Japanese Yen,¥,0.5796,Exchange Rate API
2025-11-10,Japanese Yen,¥,0.5798,Exchange Rate API
2025-11-09,Japanese Yen,¥,0.583,Exchange Rate API
2025-11-08,Japanese Yen,¥,0.5852,Exchange Rate API
2025-11-07,Japanese Yen,¥,0.5873,Exchange Rate API
2025-11-06,Japanese Yen,¥,0.5848,Exchange Rate API
2025-11-05,Japanese Yen,¥,0.583,Exchange Rate API
2025-11-04,Japanese Yen,¥,0.584,Exchange Rate API
2025-11-03,Japanese Yen,¥,0.5866,Exchange Rate API
2025-11-02,Japanese Yen,¥,0.587,Exchange Rate API
2025-11-01,Japanese Yen,¥,0.5842,Exchange Rate API
2025-10-31,Japanese Yen,¥,0.5866,Exchange Rate API
2025-10-30,Japanese Yen,¥,0.5891,Exchange Rate API
2025-10-29,Japanese Yen,¥,0.5876,Exchange Rate API
2025-10-28,Japanese Yen,¥,0.5895,Exchange Rate API
2025-10-27,Japanese Yen,¥,0.5879,Exchange Rate API
2025-10-26,Japanese Yen,¥,0.5908,Exchange Rate API
2025-10-25,Japanese Yen,¥,0.5883,Exchange Rate API
2025-10-24,Japanese Yen,¥,0.5879,Exchange Rate API
2025-10-23,Japanese Yen,¥,0.591,Exchange Rate API
2025-10-22,Japanese Yen,¥,0.589,Exchange Rate API
2025-10-21,Japanese Yen,¥,0.5887,Exchange Rate API
2025-10-20,Japanese Yen,¥,0.5876,Exchange Rate API
2025-10-19,Japanese Yen,¥,0.5843,Exchange Rate API
2025-10-18,Japanese Yen,¥,0.5812,Exchange Rate API
2025-10-17,Japanese Yen,¥,0.5812,Exchange Rate API
2025-10-16,Japanese Yen,¥,0.5794,Exchange Rate API
2025-10-15,Japanese Yen,¥,0.5828,Exchange Rate API
2025-10-14,Japanese Yen,¥,0.5819,Exchange Rate API
2025-10-13,Japanese Yen,¥,0.5786,Exchange Rate API
2025-10-12,Japanese Yen,¥,0.5816,Exchange Rate API
2025-10-11,Japanese Yen,¥,0.584,Exchange Rate API
2025-10-10,Japanese Yen,¥,0.5851,Exchange Rate API
2025-10-09,Japanese Yen,¥,0.5871,Exchange Rate API
2025-10-08,Japanese Yen,¥,0.5845,Exchange Rate API
2025-10-07,Japanese Yen,¥,0.583,Exchange Rate API
2025-10-06,Japanese Yen,¥,0.5853,Exchange Rate API
2025-10-05,Japanese Yen,¥,0.5867,Exchange Rate API
2025-10-04,Japanese Yen,¥,0.5842,Exchange Rate API
2025-10-03,Japanese Yen,¥,0.5856,Exchange Rate API
2025-10-02,Japanese Yen,¥,0.5852,Exchange Rate API
2025-10-01,Japanese Yen,¥,0.5817,Exchange Rate API
2025-09-30,Japanese Yen,¥,0.5788,Exchange Rate API
2025-09-29,Japanese Yen,¥,0.5771,Exchange Rate API
2025-09-28,Japanese Yen,¥,0.5794,Exchange Rate API
2025-09-27,Japanese Yen,¥,0.5797,Exchange Rate API
2025-09-26,Japanese Yen,¥,0.5813,Exchange Rate API
2025-09-25,Japanese Yen,¥,0.5815,Exchange Rate API
2025-09-24,Japanese Yen,¥,0.5788,Exchange Rate API
2025-09-23,Japanese Yen,¥,0.5773,Exchange Rate API
2025-09-22,Japanese Yen,¥,0.5759,Exchange Rate API
2025-09-21,Japanese Yen,¥,0.5728,Exchange Rate API
2025-09-20,Japanese Yen,¥,0.5722,Exchange Rate API
2025-09-19,Japanese Yen,¥,0.5742,Exchange Rate API
2025-09-18,Japanese Yen,¥,0.5739,Exchange Rate API
2025-09-17,Japanese Yen,¥,0.5712,Exchange Rate API
2025-09-16,Japanese Yen,¥,0.574,Exchange Rate API
2025-09-15,Japanese Yen,¥,0.5747,Exchange Rate API
2025-09-14,Japanese Yen,¥,0.5714,Exchange Rate API
2025-09-13,Japanese Yen,¥,0.5715,Exchange Rate API
2025-09-12,Japanese Yen,¥,0.5697,Exchange Rate API
2025-09-11,Japanese Yen,¥,0.5673,Exchange Rate API
2025-09-10,Japanese Yen,¥,0.5668,Exchange Rate API
2025-09-09,Japanese Yen,¥,0.5676,Exchange Rate API
2025-09-08,Japanese Yen,¥,0.5658,Exchange Rate API
2025-09-07,Japanese Yen,¥,0.5652,Exchange Rate API
2025-09-06,Japanese Yen,¥,0.5663,Exchange Rate API
2025-09-05,Japanese Yen,¥,0.5635,Exchange Rate API
2025-09-04,Japanese Yen,¥,0.5667,Exchange Rate API
2025-09-03,Japanese Yen,¥,0.5638,Exchange Rate API
2025-09-02,Japanese Yen,¥,0.564,Exchange Rate API
2025-09-01,Japanese Yen,¥,0.564,Exchange Rate API
2025-08-31,Japanese Yen,¥,0.5673,Exchange Rate API
2025-08-30,Japanese Yen,¥,0.5677,Exchange Rate API
2025-08-29,Japanese Yen,¥,0.567,Exchange Rate API
2025-08-28,Japanese Yen,¥,0.5668,Exchange Rate API
2025-08-27,Japanese Yen,¥,0.5677,Exchange Rate API
2025-08-26,Japanese Yen,¥,0.571,Exchange Rate API
2025-08-25,Japanese Yen,¥,0.5693,Exchange Rate API
2025-08-24,Japanese Yen,¥,0.566,Exchange Rate API
2025-08-23,Japanese Yen,¥,0.568,Exchange Rate API
2025-08-22,Japanese Yen,¥,0.5669,Exchange Rate API
2025-08-21,Japanese Yen,¥,0.5685,Exchange Rate API
2025-08-20,Japanese Yen,¥,0.5694,Exchange Rate API
2025-08-19,Japanese Yen,¥,0.5713,Exchange Rate API
2025-08-18,Japanese Yen,¥,0.5729,Exchange Rate API
2025-08-17,Japanese Yen,¥,0.5717,Exchange Rate API
2025-08-16,Japanese Yen,¥,0.5686,Exchange Rate API
2025-08-15,Japanese Yen,¥,0.5689,Exchange Rate API
2025-08-14,Japanese Yen,¥,0.571,Exchange Rate API
2025-08-13,Japanese Yen,¥,0.5688,Exchange Rate API
2025-08-12,Japanese Yen,¥,0.5707,Exchange Rate API
2025-08-11,Japanese Yen,¥,0.5705,Exchange Rate API
2025-08-10,Japanese Yen,¥,0.5718,Exchange Rate API
2025-08-09,Japanese Yen,¥,0.5727,Exchange Rate API
2025-08-08,Japanese Yen,¥,0.5748,Exchange Rate API
2025-08-07,Japanese Yen,¥,0.5718,Exchange Rate API
2025-08-06,Japanese Yen,¥,0.5737,Exchange Rate API
2025-08-05,Japanese Yen,¥,0.5734,Exchange Rate API
2025-08-04,Japanese Yen,¥,0.572,Exchange Rate API
2025-08-03,Japanese Yen,¥,0.5689,Exchange Rate API
2025-08-02,Japanese Yen,¥,0.5668,Exchange Rate API
2025-08-01,Japanese Yen,¥,0.5637,Exchange Rate API
2025-07-31,Japanese Yen,¥,0.5666,Exchange Rate API
2025-07-30,Japanese Yen,¥,0.5667,Exchange Rate API
2025-07-29,Japanese Yen,¥,0.57,Exchange Rate API
2025-07-28,Japanese Yen,¥,0.5703,Exchange Rate API
2025-07-27,Japanese Yen,¥,0.5686,Exchange Rate API
2025-07-26,Japanese Yen,¥,0.5703,Exchange Rate API
2026-07-25,Australian Dollar,A$,67.4582,Exchange Rate API
2026-07-24,Australian Dollar,A$,67.3424,Exchange Rate API
2026-07-23,Australian Dollar,A$,67.5694,Exchange Rate API
2026-07-22,Australian Dollar,A$,67.866,Exchange Rate API
2026-07-21,Australian Dollar,A$,67.7291,Exchange Rate API
2026-07-20,Australian Dollar,A$,67.4239,Exchange Rate API
2026-07-19,Australian Dollar,A$,67.3171,Exchange Rate API
2026-07-18,Australian Dollar,A$,67.6317,Exchange Rate API
2026-07-17,Australian Dollar,A$,67.8292,Exchange Rate API
2026-07-16,Australian Dollar,A$,68.1504,Exchange Rate API
2026-07-15,Australian Dollar,A$,68.0577,Exchange Rate API
2026-07-14,Australian Dollar,A$,68.4446,Exchange Rate API
2026-07-13,Australian Dollar,A$,68.4415,Exchange Rate API
2026-07-12,Australian Dollar,A$,68.4395,Exchange Rate API
2026-07-11,Australian Dollar,A$,68.788,Exchange Rate API
2026-07-10,Australian Dollar,A$,68.8039,Exchange Rate API
2026-07-09,Australian Dollar,A$,69.0525,Exchange Rate API
2026-07-08,Australian Dollar,A$,69.2407,Exchange Rate API
2026-07-07,Australian Dollar,A$,68.8908,Exchange Rate API
2026-07-06,Australian Dollar,A$,68.9755,Exchange Rate API
2026-07-05,Australian Dollar,A$,69.2423,Exchange Rate API
2026-07-04,Australian Dollar,A$,69.2801,Exchange Rate API
2026-07-03,Australian Dollar,A$,69.1315,Exchange Rate API
2026-07-02,Australian Dollar,A$,68.7831,Exchange Rate API
2026-07-01,Australian Dollar,A$,68.9159,Exchange Rate API
2026-06-30,Australian Dollar,A$,68.7559,Exchange Rate API
2026-06-29,Australian Dollar,A$,68.8406,Exchange Rate API
2026-06-28,Australian Dollar,A$,68.7796,Exchange Rate API
2026-06-27,Australian Dollar,A$,68.9362,Exchange Rate API
2026-06-26,Australian Dollar,A$,68.8134,Exchange Rate API
2026-06-25,Australian Dollar,A$,68.4355,Exchange Rate API
2026-06-24,Australian Dollar,A$,68.7394,Exchange Rate API
2026-06-23,Australian Dollar,A$,68.6178,Exchange Rate API
2026-06-22,Australian Dollar,A$,69.028,Exchange Rate API
2026-06-21,Australian Dollar,A$,68.8413,Exchange Rate API
2026-06-20,Australian Dollar,A$,69.2378,Exchange Rate API
2026-06-19,Australian Dollar,A$,69.6099,Exchange Rate API
2026-06-18,Australian Dollar,A$,69.2549,Exchange Rate API
2026-06-17,Australian Dollar,A$,69.3692,Exchange Rate API
2026-06-16,Australian Dollar,A$,69.2554,Exchange Rate API
2026-06-15,Australian Dollar,A$,69.5056,Exchange Rate API
2026-06-14,Australian Dollar,A$,69.6552,Exchange Rate API
2026-06-13,Australian Dollar,A$,70.0337,Exchange Rate API
2026-06-12,Australian Dollar,A$,69.7335,Exchange Rate API
2026-06-11,Australian Dollar,A$,69.8235,Exchange Rate API
2026-06-10,Australian Dollar,A$,70.0592,Exchange Rate API
2026-06-09,Australian Dollar,A$,69.6681,Exchange Rate API
2026-06-08,Australian Dollar,A$,69.3063,Exchange Rate API
2026-06-07,Australian Dollar,A$,69.5379,Exchange Rate API
2026-06-06,Australian Dollar,A$,69.4264,Exchange Rate API
2026-06-05,Australian Dollar,A$,69.3288,Exchange Rate API
2026-06-04,Australian Dollar,A$,69.3847,Exchange Rate API
2026-06-03,Australian Dollar,A$,69.4722,Exchange Rate API
2026-06-02,Australian Dollar,A$,69.6215,Exchange Rate API
2026-06-01,Australian Dollar,A$,69.9965,Exchange Rate API
2026-05-31,Australian Dollar,A$,69.889,Exchange Rate API
2026-05-30,Australian Dollar,A$,70.1096,Exchange Rate API
2026-05-29,Australian Dollar,A$,70.1718,Exchange Rate API
2026-05-28,Australian Dollar,A$,70.1966,Exchange Rate API
2026-05-27,Australian Dollar,A$,70.1107,Exchange Rate API
2026-05-26,Australian Dollar,A$,70.2365,Exchange Rate API
2026-05-25,Australian Dollar,A$,70.0255,Exchange Rate API
2026-05-24,Australian Dollar,A$,69.7007,Exchange Rate API
2026-05-23,Australian Dollar,A$,69.8978,Exchange Rate API
2026-05-22,Australian Dollar,A$,69.897,Exchange Rate API
2026-05-21,Australian Dollar,A$,69.8022,Exchange Rate API
2026-05-20,Australian Dollar,A$,69.8539,Exchange Rate API
2026-05-19,Australian Dollar,A$,69.6542,Exchange Rate API
2026-05-18,Australian Dollar,A$,69.4538,Exchange Rate API
2026-05-17,Australian Dollar,A$,69.409,Exchange Rate API
2026-05-16,Australian Dollar,A$,69.8224,Exchange Rate API
2026-05-15,Australian Dollar,A$,69.6427,Exchange Rate API
2026-05-14,Australian Dollar,A$,69.9908,Exchange Rate API
2026-05-13,Australian Dollar,A$,69.9834,Exchange Rate API
2026-05-12,Australian Dollar,A$,69.6665,Exchange Rate API
2026-05-11,Australian Dollar,A$,69.9615,Exchange Rate API
2026-05-10,Australian Dollar,A$,69.9212,Exchange Rate API
2026-05-09,Australian Dollar,A$,70.2557,Exchange Rate API
2026-05-08,Australian Dollar,A$,70.2094,Exchange Rate API
2026-05-07,Australian Dollar,A$,69.8621,Exchange Rate API
2026-05-06,Australian Dollar,A$,70.0146,Exchange Rate API
2026-05-05,Australian Dollar,A$,70.3049,Exchange Rate API
2026-05-04,Australian Dollar,A$,70.1527,Exchange Rate API
2026-05-03,Australian Dollar,A$,70.0243,Exchange Rate API
2026-05-02,Australian Dollar,A$,69.6587,Exchange Rate API
2026-05-01,Australian Dollar,A$,69.694,Exchange Rate API
2026-04-30,Australian Dollar,A$,70.0213,Exchange Rate API
2026-04-29,Australian Dollar,A$,70.3165,Exchange Rate API
2026-04-28,Australian Dollar,A$,70.4952,Exchange Rate API
2026-04-27,Australian Dollar,A$,70.8567,Exchange Rate API
2026-04-26,Australian Dollar,A$,70.9738,Exchange Rate API
2026-04-25,Australian Dollar,A$,71.2239,Exchange Rate API
2026-04-24,Australian Dollar,A$,71.2314,Exchange Rate API
2026-04-23,Australian Dollar,A$,70.9077,Exchange Rate API
2026-04-22,Australian Dollar,A$,70.6533,Exchange Rate API
2026-04-21,Australian Dollar,A$,70.3471,Exchange Rate API
2026-04-20,Australian Dollar,A$,70.5922,Exchange Rate API
2026-04-19,Australian Dollar,A$,70.1909,Exchange Rate API
2026-04-18,Australian Dollar,A$,70.2364,Exchange Rate API
2026-04-17,Australian Dollar,A$,70.1259,Exchange Rate API
2026-04-16,Australian Dollar,A$,70.3814,Exchange Rate API
2026-04-15,Australian Dollar,A$,70.425,Exchange Rate API
2026-04-14,Australian Dollar,A$,70.5196,Exchange Rate API
2026-04-13,Australian Dollar,A$,70.1694,Exchange Rate API
2026-04-12,Australian Dollar,A$,70.0088,Exchange Rate API
2026-04-11,Australian Dollar,A$,70.4285,Exchange Rate API
2026-04-10,Australian Dollar,A$,70.6135,Exchange Rate API
2026-04-09,Australian Dollar,A$,70.6353,Exchange Rate API
2026-04-08,Australian Dollar,A$,70.8635,Exchange Rate API
2026-04-07,Australian Dollar,A$,71.1385,Exchange Rate API
2026-04-06,Australian Dollar,A$,70.7746,Exchange Rate API
2026-04-05,Australian Dollar,A$,71.1758,Exchange Rate API
2026-04-04,Australian Dollar,A$,71.2974,Exchange Rate API
2026-04-03,Australian Dollar,A$,71.2546,Exchange Rate API
2026-04-02,Australian Dollar,A$,71.4086,Exchange Rate API
2026-04-01,Australian Dollar,A$,71.2754,Exchange Rate API
2026-03-31,Australian Dollar,A$,71.5987,Exchange Rate API
2026-03-30,Australian Dollar,A$,71.8395,Exchange Rate API
2026-03-29,Australian Dollar,A$,71.96,Exchange Rate API
2026-03-28,Australian Dollar,A$,71.6854,Exchange Rate API
2026-03-27,Australian Dollar,A$,72.0865,Exchange Rate API
2026-03-26,Australian Dollar,A$,72.0282,Exchange Rate API
2026-03-25,Australian Dollar,A$,72.3832,Exchange Rate API
2026-03-24,Australian Dollar,A$,71.997,Exchange Rate API
2026-03-23,Australian Dollar,A$,71.6723,Exchange Rate API
2026-03-22,Australian Dollar,A$,71.3739,Exchange Rate API
2026-03-21,Australian Dollar,A$,71.0867,Exchange Rate API
2026-03-20,Australian Dollar,A$,70.9354,Exchange Rate API
2026-03-19,Australian Dollar,A$,71.1136,Exchange Rate API
2026-03-18,Australian Dollar,A$,70.9822,Exchange Rate API
2026-03-17,Australian Dollar,A$,71.3578,Exchange Rate API
2026-03-16,Australian Dollar,A$,71.696,Exchange Rate API
2026-03-15,Australian Dollar,A$,71.9936,Exchange Rate API
2026-03-14,Australian Dollar,A$,71.7781,Exchange Rate API
2026-03-13,Australian Dollar,A$,71.8944,Exchange Rate API
2026-03-12,Australian Dollar,A$,71.9383,Exchange Rate API
2026-03-11,Australian Dollar,A$,71.6147,Exchange Rate API
2026-03-10,Australian Dollar,A$,71.4453,Exchange Rate API
2026-03-09,Australian Dollar,A$,71.474,Exchange Rate API
2026-03-08,Australian Dollar,A$,71.4762,Exchange Rate API
2026-03-07,Australian Dollar,A$,71.192,Exchange Rate API
2026-03-06,Australian Dollar,A$,71.5693,Exchange Rate API
2026-03-05,Australian Dollar,A$,71.2723,Exchange Rate API
2026-03-04,Australian Dollar,A$,71.4081,Exchange Rate API
2026-03-03,Australian Dollar,A$,71.5972,Exchange Rate API
2026-03-02,Australian Dollar,A$,71.6875,Exchange Rate API
2026-03-01,Australian Dollar,A$,71.9822,Exchange Rate API
2026-02-28,Australian Dollar,A$,72.0372,Exchange Rate API
2026-02-27,Australian Dollar,A$,72.3183,Exchange Rate API
2026-02-26,Australian Dollar,A$,71.909,Exchange Rate API
2026-02-25,Australian Dollar,A$,71.5168,Exchange Rate API
2026-02-24,Australian Dollar,A$,71.6382,Exchange Rate API
2026-02-23,Australian Dollar,A$,71.7042,Exchange Rate API
2026-02-22,Australian Dollar,A$,71.8342,Exchange Rate API
2026-02-21,Australian Dollar,A$,72.0643,Exchange Rate API
2026-02-20,Australian Dollar,A$,71.9922,Exchange Rate API
2026-02-19,Australian Dollar,A$,72.1123,Exchange Rate API
2026-02-18,Australian Dollar,A$,72.1106,Exchange Rate API
2026-02-17,Australian Dollar,A$,72.2206,Exchange Rate API
2026-02-16,Australian Dollar,A$,72.0383,Exchange Rate API
2026-02-15,Australian Dollar,A$,72.4331,Exchange Rate API
2026-02-14,Australian Dollar,A$,72.4183,Exchange Rate API
2026-02-13,Australian Dollar,A$,72.6831,Exchange Rate API
2026-02-12,Australian Dollar,A$,72.8444,Exchange Rate API
2026-02-11,Australian Dollar,A$,72.6673,Exchange Rate API
2026-02-10,Australian Dollar,A$,72.2949,Exchange Rate API
2026-02-09,Australian Dollar,A$,71.9131,Exchange Rate API
2026-02-08,Australian Dollar,A$,71.861,Exchange Rate API
2026-02-07,Australian Dollar,A$,71.8474,Exchange Rate API
2026-02-06,Australian Dollar,A$,71.5922,Exchange Rate API
2026-02-05,Australian Dollar,A$,71.6838,Exchange Rate API
2026-02-04,Australian Dollar,A$,71.5226,Exchange Rate API
2026-02-03,Australian Dollar,A$,71.71,Exchange Rate API
2026-02-02,Australian Dollar,A$,71.9115,Exchange Rate API
2026-02-01,Australian Dollar,A$,72.2228,Exchange Rate API
2026-01-31,Australian Dollar,A$,72.6348,Exchange Rate API
2026-01-30,Australian Dollar,A$,72.313,Exchange Rate API
2026-01-29,Australian Dollar,A$,72.2007,Exchange Rate API
2026-01-28,Australian Dollar,A$,72.2541,Exchange Rate API
2026-01-27,Australian Dollar,A$,72.0973,Exchange Rate API
2026-01-26,Australian Dollar,A$,72.0683,Exchange Rate API
2026-01-25,Australian Dollar,A$,71.8672,Exchange Rate API
2026-01-24,Australian Dollar,A$,71.6498,Exchange Rate API
2026-01-23,Australian Dollar,A$,71.3031,Exchange Rate API
2026-01-22,Australian Dollar,A$,71.1236,Exchange Rate API
2026-01-21,Australian Dollar,A$,71.0247,Exchange Rate API
2026-01-20,Australian Dollar,A$,71.123,Exchange Rate API
2026-01-19,Australian Dollar,A$,70.9082,Exchange Rate API
2026-01-18,Australian Dollar,A$,71.219,Exchange Rate API
2026-01-17,Australian Dollar,A$,70.9282,Exchange Rate API
2026-01-16,Australian Dollar,A$,70.7813,Exchange Rate API
2026-01-15,Australian Dollar,A$,70.8473,Exchange Rate API
2026-01-14,Australian Dollar,A$,70.6881,Exchange Rate API
2026-01-13,Australian Dollar,A$,70.9113,Exchange Rate API
2026-01-12,Australian Dollar,A$,70.9098,Exchange Rate API
2026-01-11,Australian Dollar,A$,70.9223,Exchange Rate API
2026-01-10,Australian Dollar,A$,70.9212,Exchange Rate API
2026-01-09,Australian Dollar,A$,70.7583,Exchange Rate API
2026-01-08,Australian Dollar,A$,70.3534,Exchange Rate API
2026-01-07,Australian Dollar,A$,70.7293,Exchange Rate API
2026-01-06,Australian Dollar,A$,70.7339,Exchange Rate API
2026-01-05,Australian Dollar,A$,71.13,Exchange Rate API
2026-01-04,Australian Dollar,A$,70.8869,Exchange Rate API
2026-01-03,Australian Dollar,A$,70.7618,Exchange Rate API
2026-01-02,Australian Dollar,A$,70.3801,Exchange Rate API
2026-01-01,Australian Dollar,A$,70.3758,Exchange Rate API
2025-12-31,Australian Dollar,A$,70.6987,Exchange Rate API
2025-12-30,Australian Dollar,A$,70.8296,Exchange Rate API
2025-12-29,Australian Dollar,A$,70.8046,Exchange Rate API
2025-12-28,Australian Dollar,A$,70.8358,Exchange Rate API
